Molecular/Biological/Cellular Ontology Terms: 

GO:0043065      positive regulation of apoptotic process                                                                                 ['Cck', 'Camk1d']                       
GO:0090630      activation of GTPase activity                                                                                            ['Rasgrp1']                             
GO:0099538      synaptic signaling via neuropeptide                                                                                      ['Cck']                                 
R-MMU-112382    Formation of RNA Pol II elongation complex                                                                               ['Polr2l']                              
GO:0003674      molecular_function                                                                                                       ['Gipc2', 'Fam241a', 'Dcaf12l1', 'Ccdc184', '2310009B15Rik', 'Lyrm4', 'Lrrc73', 'Tpd52l2', 'Fam81a', 'Mettl26', 'Ccdc136']
GO:0045340      mercury ion binding                                                                                                      ['Pls3']                                
GO:0006997      nucleus organization                                                                                                     ['Lmna']                                
GO:0009953      dorsal/ventral pattern formation                                                                                         ['Hhip']                                
GO:0070593      dendrite self-avoidance                                                                                                  ['Dscaml1']                             
GO:0005912      adherens junction                                                                                                        ['Rnd1', 'Cdh7']                        
GO:0045295      gamma-catenin binding                                                                                                    ['Ptprk']                               
GO:0045860      positive regulation of protein kinase activity                                                                           ['Vldlr']                               
GO:0045663      positive regulation of myoblast differentiation                                                                          ['Arid1b']                              
GO:0000981      DNA-binding transcription factor activity, RNA polymerase II-specific                                                    ['Ebf2', 'Pou3f1', 'Pbx4', 'Klf9']      
R-MMU-5620924   Intraflagellar transport                                                                                                 ['Tuba4a']                              
GO:0001709      cell fate determination                                                                                                  ['Ebf2']                                
GO:0060041      retina development in camera-type eye                                                                                    ['Calb1']                               
R-MMU-6782210   Gap-filling DNA repair synthesis and ligation in TC-NER                                                                  ['Polr2l', 'Pole4']                     
GO:0032816      positive regulation of natural killer cell activation                                                                    ['Rasgrp1']                             
R-MMU-1632852   Macroautophagy                                                                                                           ['Tuba4a']                              
R-MMU-1362409   Mitochondrial iron-sulfur cluster biogenesis                                                                             ['Lyrm4']                               
GO:0048407      platelet-derived growth factor binding                                                                                   ['Pdgfa']                               
GO:0042981      regulation of apoptotic process                                                                                          ['Pls3', 'Car11']                       
R-MMU-1296065   Inwardly rectifying K+ channels                                                                                          ['Gng13']                               
GO:0045597      positive regulation of cell differentiation                                                                              ['Arid1b']                              
R-MMU-3000157   Laminin interactions                                                                                                     ['Lamb1']                               
GO:0034705      potassium channel complex                                                                                                ['Kcnab1']                              
GO:0001541      ovarian follicle development                                                                                             ['Kitl']                                
GO:0000978      RNA polymerase II cis-regulatory region sequence-specific DNA binding                                                    ['Ebf2', 'Pou3f1', 'Pbx4', 'Klf9']      
GO:0043195      terminal bouton                                                                                                          ['Cck', 'Calb1']                        
GO:0060249      anatomical structure homeostasis                                                                                         ['Calb1']                               
R-MMU-1630316   Glycosaminoglycan metabolism                                                                                             ['Hs3st2', 'Papss1']                    
GO:0032760      positive regulation of tumor necrosis factor production                                                                  ['Rasgrp1']                             
GO:0032432      actin filament bundle                                                                                                    ['Pls3']                                
GO:0031491      nucleosome binding                                                                                                       ['Arid1b']                              
GO:0010628      positive regulation of gene expression                                                                                   ['Pou3f1', 'Lmna']                      
GO:0090263      positive regulation of canonical Wnt signaling pathway                                                                   ['Gid8']                                
GO:0098699      structural constituent of presynaptic actin cytoskeleton                                                                 ['Pls3']                                
GO:0015630      microtubule cytoskeleton                                                                                                 ['Tuba4a']                              
R-MMU-3371497   HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand                                      ['Tuba4a']                              
GO:0005044      scavenger receptor activity                                                                                              ['Enpp2']                               
GO:0010927      cellular component assembly involved in morphogenesis                                                                    ['Ccdc136']                             
GO:0070402      NADPH binding                                                                                                            ['Kcnab1']                              
GO:0098982      GABA-ergic synapse                                                                                                       ['Cck', 'Calb1', 'Gabrb2', 'Gabra4', 'Gabra5']
GO:0005856      cytoskeleton                                                                                                             ['Kitl', 'Rnd1', 'Tuba4a', 'Ubxn6']     
GO:0016322      neuron remodeling                                                                                                        ['Rnd1']                                
R-MMU-1296041   Activation of G protein gated Potassium channels                                                                         ['Gng13']                               
GO:0031965      nuclear membrane                                                                                                         ['Lmna']                                
GO:1903896      positive regulation of IRE1-mediated unfolded protein response                                                           ['Tmem33']                              
GO:0072221      metanephric distal convoluted tubule development                                                                         ['Calb1']                               
R-MMU-420092    Glucagon-type ligand receptors                                                                                           ['Gng13']                               
R-MMU-9675108   Nervous system development                                                                                               ['Dscaml1', 'Rnd1', 'Tuba4a', 'Vldlr']  
GO:0016604      nuclear body                                                                                                             ['Lyrm4']                               
GO:0004781      sulfate adenylyltransferase (ATP) activity                                                                               ['Papss1']                              
GO:0003677      DNA binding                                                                                                              ['Ebf2', 'Pou3f1', 'Polr2l', 'Pbx4', 'Pole4', 'Klf9', 'Arid1b']
R-MMU-109581    Apoptosis                                                                                                                ['Lmna']                                
GO:0060267      positive regulation of respiratory burst                                                                                 ['Camk1d']                              
GO:0070371      ERK1 and ERK2 cascade                                                                                                    ['Pdgfa']                               
R-MMU-5389840   Mitochondrial translation elongation                                                                                     ['Mrps15']                              
R-MMU-991365    Activation of GABAB receptors                                                                                            ['Gng13']                               
GO:0005544      calcium-dependent phospholipid binding                                                                                   ['Cpne9']                               
GO:0030335      positive regulation of cell migration                                                                                    ['Lamb1', 'Pdgfa']                      
GO:0046464      acylglycerol catabolic process                                                                                           ['Mgll']                                
GO:0048872      homeostasis of number of cells                                                                                           ['Car11']                               
GO:0005654      nucleoplasm                                                                                                              ['Pou3f1', 'Noc4l', 'Polr2l', 'Gid8', 'Lmna', 'Klf9', 'Gabra5', 'Cdkl2', 'Mrps15', 'Mgll', 'Arid1b']
GO:0008467      [heparan sulfate]-glucosamine 3-sulfotransferase 1 activity                                                              ['Hs3st2']                              
R-MMU-114608    Platelet degranulation                                                                                                   ['Tuba4a', 'Pdgfa']                     
GO:0006790      sulfur compound metabolic process                                                                                        ['Papss1']                              
GO:0060441      epithelial tube branching involved in lung morphogenesis                                                                 ['Hhip']                                
GO:0016301      kinase activity                                                                                                          ['Ak5', 'Camk1d', 'Cdkl2', 'Ckmt1', 'Papss1']
GO:0016525      negative regulation of angiogenesis                                                                                      ['Hhip']                                
GO:2000819      regulation of nucleotide-excision repair                                                                                 ['Arid1b']                              
R-MMU-418990    Adherens junctions interactions                                                                                          ['Cdh7']                                
GO:0042755      eating behavior                                                                                                          ['Cck']                                 
R-MMU-381426    Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs) ['Lamb1']                               
GO:0016323      basolateral plasma membrane                                                                                              ['Car11']                               
GO:0007005      mitochondrion organization                                                                                               ['Slc25a33']                            
GO:0050700      CARD domain binding                                                                                                      ['Car11']                               
GO:0001669      acrosomal vesicle                                                                                                        ['Ccdc136']                             
R-MMU-74158     RNA Polymerase III Transcription                                                                                         ['Polr2l']                              
GO:0005548      phospholipid transporter activity                                                                                        ['Pls3']                                
R-MMU-5693567   HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)                                              ['Pole4']                               
GO:0000086      G2/M transition of mitotic cell cycle                                                                                    ['Tpd52l1']                             
GO:0061956      penetration of cumulus oophorus                                                                                          ['Pithd1']                              
GO:0031982      vesicle                                                                                                                  ['Itm2a']                               
GO:1990229      iron-sulfur cluster assembly complex                                                                                     ['Lyrm4']                               
GO:0008013      beta-catenin binding                                                                                                     ['Ptprk']                               
GO:0034644      cellular response to UV                                                                                                  ['Ptprk']                               
GO:0000151      ubiquitin ligase complex                                                                                                 ['Gid8']                                
GO:0006813      potassium ion transport                                                                                                  ['Kcnab1']                              
GO:0043196      varicosity                                                                                                               ['Mgll']                                
GO:0048286      lung alveolus development                                                                                                ['Pdgfa']                               
GO:0033871      [heparan sulfate]-glucosamine 3-sulfotransferase 2 activity                                                              ['Hs3st2']                              
GO:0005840      ribosome                                                                                                                 ['Mrps15']                              
GO:0099128      mitochondrial iron-sulfur cluster assembly complex                                                                       ['Lyrm4']                               
GO:0071277      cellular response to calcium ion                                                                                         ['Cpne9']                               
GO:1901566      organonitrogen compound biosynthetic process                                                                             ['Ckmt1']                               
R-MMU-8856688   Golgi-to-ER retrograde transport                                                                                         ['Tuba4a']                              
GO:0006897      endocytosis                                                                                                              ['Vldlr']                               
GO:0015012      heparan sulfate proteoglycan biosynthetic process                                                                        ['Hs3st2']                              
GO:1902711      GABA-A receptor complex                                                                                                  ['Gabrb2', 'Gabra4', 'Gabra5']          
R-MMU-1169091   Activation of NF-kappaB in B cells                                                                                       ['Car11']                               
GO:0032623      interleukin-2 production                                                                                                 ['Car11']                               
R-MMU-382551    Transport of small molecules                                                                                             ['Gng13', 'Vldlr']                      
GO:0008202      steroid metabolic process                                                                                                ['Vldlr']                               
GO:0110011      regulation of basement membrane organization                                                                             ['Lamb1']                               
R-MMU-556833    Metabolism of lipids                                                                                                     ['Mgll']                                
GO:0005178      integrin binding                                                                                                         ['Lamb1']                               
GO:0046470      phosphatidylcholine metabolic process                                                                                    ['Enpp2']                               
GO:0008284      positive regulation of cell population proliferation                                                                     ['Cck', 'Kitl', 'Enpp2', 'Gid8', 'Slc25a33', 'Pdgfa']
GO:0042803      protein homodimerization activity                                                                                        ['Tpd52l1', 'Dscaml1', 'Lyrm4', 'Gid8', 'Mgll', 'Tpd52l2', 'Papss1', 'Pdgfa']
GO:0005905      clathrin-coated pit                                                                                                      ['Vldlr']                               
GO:0097531      mast cell migration                                                                                                      ['Kitl']                                
GO:0001654      eye development                                                                                                          ['Pbx4']                                
R-MMU-111465    Apoptotic cleavage of cellular proteins                                                                                  ['Lmna']                                
R-MMU-4419969   Depolymerisation of the Nuclear Lamina                                                                                   ['Lmna']                                
R-MMU-9612973   Autophagy                                                                                                                ['Tuba4a']                              
GO:0034976      response to endoplasmic reticulum stress                                                                                 ['Tmem33']                              
GO:0007156      homophilic cell adhesion via plasma membrane adhesion molecules                                                          ['Dscaml1', 'Cdh7']                     
GO:0034638      phosphatidylcholine catabolic process                                                                                    ['Enpp2']                               
GO:0014065      phosphatidylinositol 3-kinase signaling                                                                                  ['Pdgfa']                               
R-MMU-352238    Breakdown of the nuclear lamina                                                                                          ['Lmna']                                
GO:0045061      thymic T cell selection                                                                                                  ['Car11']                               
R-MMU-380320    Recruitment of NuMA to mitotic centrosomes                                                                               ['Tuba4a']                              
GO:0005622      intracellular anatomical structure                                                                                       ['Calb1', 'Camk1d']                     
GO:0016020      membrane                                                                                                                 ['Rasgrp1', 'Hhip', 'Fam241a', 'Gng13', 'Kitl', 'Noc4l', 'Itm2a', 'Hs3st2', 'Dscaml1', 'Nit2', 'Kcnab1', 'Islr2', 'Rnd1', 'Lyrm4', 'Fam58b', 'Ptprk', 'Gabrb2', 'Gid8', 'Pls3', 'Gabra4', 'Slc25a33', 'Lmo3', 'Pole4', 'Vldlr', 'Gabra5', 'Cdkl2', 'Ckmt1', 'Ubxn6', 'Mgll', 'Car11', 'Tmem33', 'Zc3h6', 'Dpp10', 'Ptprg', 'Cdh7', 'Arid1b', 'Ccdc136', 'Pdgfa', 'Gpatch4']
GO:0099634      postsynaptic specialization membrane                                                                                     ['Gabrb2', 'Gabra4', 'Gabra5']          
R-MMU-5358351   Signaling by Hedgehog                                                                                                    ['Hhip', 'Tuba4a']                      
R-MMU-212165    Epigenetic regulation of gene expression                                                                                 ['Polr2l']                              
GO:0016791      phosphatase activity                                                                                                     ['Ptprk', 'Ptprg']                      
GO:0099523      presynaptic cytosol                                                                                                      ['Calb1']                               
GO:0007623      circadian rhythm                                                                                                         ['Hs3st2']                              
R-MMU-6807878   COPI-mediated anterograde transport                                                                                      ['Tuba4a']                              
GO:0005652      nuclear lamina                                                                                                           ['Lmna']                                
GO:0031647      regulation of protein stability                                                                                          ['Lmna']                                
GO:0005761      mitochondrial ribosome                                                                                                   ['Mrps15']                              
R-MMU-6796648   TP53 Regulates Transcription of DNA Repair Genes                                                                         ['Polr2l']                              
GO:0042802      identical protein binding                                                                                                ['Rasgrp1', 'Gipc2', 'Tpd52l1', 'Lmna', 'Ckmt1', 'Ptprg', 'Pdgfa']
GO:0007264      small GTPase mediated signal transduction                                                                                ['Rasgrp1', 'Rnd1']                     
R-MMU-373076    Class A/1 (Rhodopsin-like receptors)                                                                                     ['Cck']                                 
GO:0060384      innervation                                                                                                              ['Gabrb2', 'Gabra5']                    
R-MMU-69275     G2/M Transition                                                                                                          ['Tuba4a']                              
GO:1990221      L-cysteine desulfurase complex                                                                                           ['Lyrm4']                               
GO:0008037      cell recognition                                                                                                         ['Dscaml1']                             
GO:1900180      regulation of protein localization to nucleus                                                                            ['Lmna']                                
GO:0051930      regulation of sensory perception of pain                                                                                 ['Mgll']                                
GO:0016787      hydrolase activity                                                                                                       ['Nit2', 'Enpp2', 'Ptprk', 'Tuba4a', 'Mgll', 'Ptprg']
GO:0060612      adipose tissue development                                                                                               ['Ebf2']                                
GO:0070316      regulation of G0 to G1 transition                                                                                        ['Arid1b']                              
GO:0045879      negative regulation of smoothened signaling pathway                                                                      ['Hhip']                                
GO:0048704      embryonic skeletal system morphogenesis                                                                                  ['Dscaml1']                             
GO:0031410      cytoplasmic vesicle                                                                                                      ['Gabrb2', 'Ccdc136']                   
R-MMU-6791226   Major pathway of rRNA processing in the nucleolus and cytosol                                                            ['Noc4l']                               
GO:0046034      ATP metabolic process                                                                                                    ['Ak5']                                 
GO:0034220      monoatomic ion transmembrane transport                                                                                   ['Gabrb2', 'Gabra4', 'Gabra5']          
R-MMU-373752    Netrin-1 signaling                                                                                                       ['Dscaml1']                             
GO:0048568      embryonic organ development                                                                                              ['Pbx4']                                
GO:0004033      aldo-keto reductase (NADP) activity                                                                                      ['Kcnab1']                              
R-MMU-162582    Signal Transduction                                                                                                      ['Rasgrp1', 'Cck', 'Hhip', 'Gng13', 'Kitl', 'Lamb1', 'Polr2l', 'Rnd1', 'Ptprk', 'Tuba4a', 'Mgll', 'Pdgfa']
R-MMU-373080    Class B/2 (Secretin family receptors)                                                                                    ['Gng13']                               
GO:0004528      phosphodiesterase I activity                                                                                             ['Enpp2']                               
R-MMU-5632681   Ligand-receptor interactions                                                                                             ['Hhip']                                
R-MMU-8964043   Plasma lipoprotein clearance                                                                                             ['Vldlr']                               
GO:0006935      chemotaxis                                                                                                               ['Enpp2']                               
R-MMU-74160     Gene expression (Transcription)                                                                                          ['Polr2l', 'Arid1b']                    
GO:0030424      axon                                                                                                                     ['Cck', 'Calb1', 'Dscaml1', 'Kcnab1', 'Ptprk', 'Mgll']
GO:0005634      nucleus                                                                                                                  ['Calb1', 'Ebf2', 'Pou3f1', 'Lamb1', 'Noc4l', 'Polr2l', 'Pithd1', 'Pbx4', 'Lyrm4', 'Fam58b', 'Gid8', 'Pls3', 'Lmo3', 'Lmna', 'Pole4', 'Klf9', 'Camk1d', 'Cdkl2', 'Ubxn6', 'Tmem33', 'Zc3h6', 'Eif4enif1', 'Arid1b']
GO:0005125      cytokine activity                                                                                                        ['Kitl']                                
GO:0006390      mitochondrial transcription                                                                                              ['Slc25a33']                            
GO:0019369      arachidonic acid metabolic process                                                                                       ['Mgll']                                
GO:0033026      negative regulation of mast cell apoptotic process                                                                       ['Kitl']                                
GO:0015218      pyrimidine nucleotide transmembrane transporter activity                                                                 ['Slc25a33']                            
GO:0031930      mitochondria-nucleus signaling pathway                                                                                   ['Slc25a33']                            
GO:0033024      mast cell apoptotic process                                                                                              ['Kitl']                                
GO:0071456      cellular response to hypoxia                                                                                             ['Vldlr']                               
R-MMU-8854518   AURKA Activation by TPX2                                                                                                 ['Tuba4a']                              
R-MMU-456926    Thrombin signalling through proteinase activated receptors (PARs)                                                        ['Gng13']                               
GO:0045582      positive regulation of T cell differentiation                                                                            ['Arid1b']                              
R-MMU-212436    Generic Transcription Pathway                                                                                            ['Polr2l', 'Arid1b']                    
R-MMU-211859    Biological oxidations                                                                                                    ['Papss1']                              
GO:0006366      transcription by RNA polymerase II                                                                                       ['Ebf2', 'Pou3f1', 'Polr2l', 'Pbx4', 'Fam58b', 'Lmo3', 'Klf9', 'Arid1b']
GO:0043025      neuronal cell body                                                                                                       ['Cck', 'Calb1', 'Kcnab1', 'Ptprk']     
GO:0052651      monoacylglycerol catabolic process                                                                                       ['Mgll']                                
GO:0032869      cellular response to insulin stimulus                                                                                    ['Slc25a33']                            
GO:1904178      negative regulation of adipose tissue development                                                                        ['Lmna']                                
GO:0038023      signaling receptor activity                                                                                              ['Cck', 'Kitl']                         
GO:0043436      oxoacid metabolic process                                                                                                ['Papss1']                              
GO:0032590      dendrite membrane                                                                                                        ['Gabra4', 'Gabra5']                    
GO:0010634      positive regulation of epithelial cell migration                                                                         ['Enpp2']                               
GO:0006633      fatty acid biosynthetic process                                                                                          ['Mgll']                                
GO:0030890      positive regulation of B cell proliferation                                                                              ['Car11']                               
R-MMU-75153     Apoptotic execution phase                                                                                                ['Lmna']                                
GO:0050909      sensory perception of taste                                                                                              ['Gng13']                               
GO:1990904      ribonucleoprotein complex                                                                                                ['Mrps15']                              
R-MMU-174362    Transport and synthesis of PAPS                                                                                          ['Papss1']                              
GO:0061136      regulation of proteasomal protein catabolic process                                                                      ['Pithd1']                              
GO:0043204      perikaryon                                                                                                               ['Cck', 'Kcnab1', 'Ckmt1']              
R-MMU-195721    Signaling by WNT                                                                                                         ['Gng13']                               
R-MMU-211000    Gene Silencing by RNA                                                                                                    ['Polr2l']                              
GO:0000428      DNA-directed RNA polymerase complex                                                                                      ['Polr2l']                              
GO:0060119      inner ear receptor cell development                                                                                      ['Gabrb2', 'Gabra5']                    
GO:0015932      nucleobase-containing compound transmembrane transporter activity                                                        ['Slc25a33']                            
GO:0008104      protein localization                                                                                                     ['Phyhip', 'Lmna']                      
GO:0043203      axon hillock                                                                                                             ['Cck']                                 
GO:1990635      proximal dendrite                                                                                                        ['Kcnab1']                              
GO:0009888      tissue development                                                                                                       ['Lamb1']                               
GO:1904862      inhibitory synapse assembly                                                                                              ['Gabrb2']                              
GO:0032839      dendrite cytoplasm                                                                                                       ['Kcnab1']                              
GO:0048705      skeletal system morphogenesis                                                                                            ['Hhip']                                


Protein Ontology Terms: 

PC00112        growth factor                                                                                                            ['Pdgfa']                               
PC00113        guanyl-nucleotide exchange factor                                                                                        ['Rasgrp1']                             
PC00244        zinc finger transcription factor                                                                                         ['Zc3h6']                               
PC00165        non-motor actin binding protein                                                                                          ['Pls3']                                
PC00009        DNA metabolism protein                                                                                                   ['Polr2l']                              
PC00195        protein phosphatase                                                                                                      ['Ptprk', 'Ptprg']                      
PC00125        immunoglobulin superfamily cell adhesion molecule                                                                        ['Islr2']                               
PC00091        dehydratase                                                                                                              ['Car11']                               
PC00218        DNA-binding transcription factor                                                                                         ['Ebf2', 'Pou3f1', 'Pole4']             
PC00060        calcium-binding protein                                                                                                  ['Cpne9']                               
PC00176        oxidoreductase                                                                                                           ['Pithd1']                              
PC00117        heterotrimeric G-protein                                                                                                 ['Gng13']                               
PC00045        amino acid kinase                                                                                                        ['Ckmt1']                               
PC00057        cadherin                                                                                                                 ['Cdh7']                                
PC00121        hydrolase                                                                                                                ['Nit2', 'Enpp2']                       
PC00167        non-receptor serine/threonine protein kinase                                                                             ['Camk1d', 'Cdkl2']                     
PC00095        protein-binding activity modulator                                                                                       ['Hhip']                                
PC00208        small GTPase                                                                                                             ['Rnd1']                                
PC00172        nucleotide kinase                                                                                                        ['Ak5']                                 
PC00202        ribosomal protein                                                                                                        ['Mrps15']                              
PC00141        ligand-gated ion channel                                                                                                 ['Gabrb2', 'Gabra4', 'Gabra5']          
PC00226        scaffold/adaptor protein                                                                                                 ['Gipc2', 'Dscaml1', 'Gid8', 'Car11', 'Ccdc136']
PC00119        homeodomain transcription factor                                                                                         ['Pbx4']                                
PC00138        kinase activator                                                                                                         ['Fam58b']                              
PC00102        extracellular matrix protein                                                                                             ['Lamb1']                               
PC00228        tubulin                                                                                                                  ['Tuba4a']                              
PC00052        apolipoprotein                                                                                                           ['Vldlr']                               
PC00186        phospholipase                                                                                                            ['Mgll']                                
PC00203        serine protease                                                                                                          ['Dpp10']                               
PC00248        C2H2 zinc finger transcription factor                                                                                    ['Klf9']                                
PC00220        transferase                                                                                                              ['Hs3st2']                              
PC00031        RNA metabolism protein                                                                                                   ['Noc4l', 'Gpatch4']                    
PC00061        calmodulin-related                                                                                                       ['Calb1']                               
PC00227        transporter                                                                                                              ['Pls3', 'Eif4enif1']                   
PC00158        mitochondrial carrier protein                                                                                            ['Slc25a33']                            


Pathway Ontology Terms: 

P00026          Heterotrimeric G-protein signaling pathway-Gi alpha and Gs alpha mediated pathway                                        ['Gng13']                               
P00028          Heterotrimeric G-protein signaling pathway-rod outer segment phototransduction                                           ['Gng13']                               
P06959          CCKR signaling map                                                                                                       ['Cck']                                 
P00027          Heterotrimeric G-protein signaling pathway-Gq alpha and Go alpha mediated pathway                                        ['Rasgrp1', 'Gng13']                    
P00005          Angiogenesis                                                                                                             ['Pdgfa']                               
