Molecular/Biological/Cellular Ontology Terms: 

GO:0043565      sequence-specific DNA binding                                                                                            ['Fosb', 'Lhx2', 'Irx1', 'Pou3f1', 'Shox2', 'Pou3f4', 'Junb', 'Foxo1', 'Sox6', 'Hey1', 'Cxxc5', 'Ar', 'Trp53', 'Maf', 'Egr1', 'Nr2f6', 'Smad4', 'Pou2f1']
GO:0008266      poly(U) RNA binding                                                                                                      ['Rbms3']                               
GO:0004056      argininosuccinate lyase activity                                                                                         ['Asl']                                 
GO:0006399      tRNA metabolic process                                                                                                   ['Fars2', 'Tarsl2']                     
GO:0043524      negative regulation of neuron apoptotic process                                                                          ['Barhl1', 'Nppc', 'Wfs1', 'Amigo2', 'Vstm2l']
GO:0051447      negative regulation of meiotic cell cycle                                                                                ['Nppc']                                
R-MMU-198693    AKT phosphorylates targets in the nucleus                                                                                ['Foxo1']                               
R-MMU-9614399   Regulation of localization of FOXO transcription factors                                                                 ['Foxo1']                               
GO:0002357      defense response to tumor cell                                                                                           ['Rbms3']                               
GO:0031072      heat shock protein binding                                                                                               ['Hspa2', 'Pttg1']                      
R-MMU-111885    Opioid Signalling                                                                                                        ['Gng13', 'Camk4', 'Pde1b']             
GO:0033627      cell adhesion mediated by integrin                                                                                       ['Itga7']                               
GO:0000460      maturation of 5.8S rRNA                                                                                                  ['Rrp15']                               
R-MMU-453279    Mitotic G1 phase and G1/S transition                                                                                     ['Gmnn', 'Pole4']                       
GO:0019676      ammonia assimilation cycle                                                                                               ['Asl']                                 
GO:0008610      lipid biosynthetic process                                                                                               ['Mid1ip1']                             
R-MMU-392851    Prostacyclin signalling through prostacyclin receptor                                                                    ['Gng13']                               
GO:0048511      rhythmic process                                                                                                         ['Relb', 'Trp53', 'Egr1']               
GO:0034056      estrogen response element binding                                                                                        ['Ar']                                  
GO:0001540      amyloid-beta binding                                                                                                     ['Itm2a', 'Fbxo2']                      
GO:0004864      protein phosphatase inhibitor activity                                                                                   ['Ppp1r17', 'Elfn1']                    
GO:0120162      positive regulation of cold-induced thermogenesis                                                                        ['Ebf2', 'Acadl']                       
R-MMU-9717189   Sensory perception of taste                                                                                              ['Gng13']                               
GO:0033674      positive regulation of kinase activity                                                                                   ['Erbb4']                               
GO:2000179      positive regulation of neural precursor cell proliferation                                                               ['Lhx2']                                
R-MMU-194315    Signaling by Rho GTPases                                                                                                 ['Arhgap6', 'Peak1', 'Amigo2', 'Ar', 'Rapgef1', 'Ccp110', 'Armcx3', 'Dlg4']
GO:0009966      regulation of signal transduction                                                                                        ['Vip', 'Mgll']                         
R-MMU-15869     Metabolism of nucleotides                                                                                                ['Asl']                                 
GO:0072659      protein localization to plasma membrane                                                                                  ['Prkg2', 'Lypd1', 'Fgf13']             
GO:0032966      negative regulation of collagen biosynthetic process                                                                     ['Nppc']                                
GO:0072303      positive regulation of glomerular metanephric mesangial cell proliferation                                               ['Egr1']                                
GO:0006391      transcription initiation at mitochondrial promoter                                                                       ['Tfb2m']                               
GO:0045787      positive regulation of cell cycle                                                                                        ['Trp53']                               
GO:0048168      regulation of neuronal synaptic plasticity                                                                               ['Dlg4']                                
GO:0070097      delta-catenin binding                                                                                                    ['Dact1']                               
R-MMU-1433557   Signaling by SCF-KIT                                                                                                     ['Pcp2', 'Kitl']                        
R-MMU-68867     Assembly of the pre-replicative complex                                                                                  ['Gmnn']                                
R-MMU-112314    Neurotransmitter receptors and postsynaptic signal transmission                                                          ['Gng13', 'Camk4', 'Gabra5', 'Dlg4']    
GO:0051246      regulation of protein metabolic process                                                                                  ['Necab3']                              
GO:0098693      regulation of synaptic vesicle cycle                                                                                     ['Pls3', 'Scrn1']                       
R-MMU-2559585   Oncogene Induced Senescence                                                                                              ['Trp53']                               
GO:0022603      regulation of anatomical structure morphogenesis                                                                         ['Dact1', 'Hecw2']                      
GO:0005524      ATP binding                                                                                                              ['Dclk3', 'Mapk4', 'Prkg2', 'Fars2', 'Hspa2', 'Nek7', 'Erbb4', 'Papss1', 'Tkfc', 'Peak1', 'Camk4', 'Tarsl2', 'Cdk17', 'Pgs1', 'Camkv']
GO:0071705      nitrogen compound transport                                                                                              ['Vip', 'Syt10']                        
GO:0010001      glial cell differentiation                                                                                               ['Pou3f1']                              
GO:0030119      AP-type membrane coat adaptor complex                                                                                    ['BC022687']                            
GO:0072272      proximal/distal pattern formation involved in metanephric nephron development                                            ['Irx1']                                
GO:0007168      receptor guanylyl cyclase signaling pathway                                                                              ['Nppc']                                
GO:0030316      osteoclast differentiation                                                                                               ['Junb']                                
GO:0007157      heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules                                              ['Amigo2']                              
GO:0140296      general transcription initiation factor binding                                                                          ['Trp53']                               
GO:0032437      cuticular plate                                                                                                          ['Calb1']                               
GO:0035912      dorsal aorta morphogenesis                                                                                               ['Hey1']                                
GO:0045746      negative regulation of Notch signaling pathway                                                                           ['Hey1', 'Egfl7', 'Numb']               
GO:0042572      retinol metabolic process                                                                                                ['Dhrs7']                               
GO:0005783      endoplasmic reticulum                                                                                                    ['Eif5a2', 'Rcn1', 'Rtn4r', 'Fbxo2', 'Wfs1', 'Trp53', 'Dhrs7', 'Necab3', 'Sdcbp', 'Pou2f1', 'Osbp', 'Tmem14a', 'Pgs1', 'Dlg4']
R-MMU-8983711   OAS antiviral response                                                                                                   ['Pde12']                               
GO:0008503      benzodiazepine receptor activity                                                                                         ['Gabra5']                              
R-MMU-6806942   MET Receptor Activation                                                                                                  ['Spint2']                              
GO:0001221      transcription coregulator binding                                                                                        ['Trp53']                               
R-MMU-1181150   Signaling by NODAL                                                                                                       ['Smad4']                               
GO:0016607      nuclear speck                                                                                                            ['Palb2', 'Dach1', 'Rfxap', 'Ar', 'Kazn']
GO:0006386      termination of RNA polymerase III transcription                                                                          ['Polr3k']                              
GO:0070628      proteasome binding                                                                                                       ['Wfs1']                                
R-MMU-1253288   Downregulation of ERBB4 signaling                                                                                        ['Erbb4']                               
GO:0070974      POU domain binding                                                                                                       ['Ar']                                  
GO:0030216      keratinocyte differentiation                                                                                             ['Pou3f1']                              
R-MMU-1280218   Adaptive Immune System                                                                                                   ['Rnf182', 'Fbxo2', 'Hecw2', 'Rasgrp2'] 
GO:0003170      heart valve development                                                                                                  ['Shox2']                               
GO:0015459      potassium channel regulator activity                                                                                     ['Kcnab1']                              
GO:0042221      response to chemical                                                                                                     ['Selenov', 'Cartpt']                   
R-MMU-2022870   Chondroitin sulfate biosynthesis                                                                                         ['Pgs1']                                
GO:0095500      acetylcholine receptor signaling pathway                                                                                 ['Lypd1']                               
GO:0051225      spindle assembly                                                                                                         ['Ebf3', 'Haus3']                       
R-MMU-176187    Activation of ATR in response to replication stress                                                                      ['Rfc3']                                
GO:0004527      exonuclease activity                                                                                                     ['Pde12']                               
GO:0044057      regulation of system process                                                                                             ['Vip']                                 
R-MMU-9717207   Sensory perception of sweet, bitter, and umami (glutamate) taste                                                         ['Gng13']                               
GO:0016358      dendrite development                                                                                                     ['Prickle1', 'Dab1']                    
GO:0034504      protein localization to nucleus                                                                                          ['Dclk3']                               
GO:0007584      response to nutrient                                                                                                     ['Asl']                                 
GO:0005497      androgen binding                                                                                                         ['Ar']                                  
GO:0004707      MAP kinase activity                                                                                                      ['Mapk4']                               
GO:0045723      positive regulation of fatty acid biosynthetic process                                                                   ['Mid1ip1']                             
GO:0032228      regulation of synaptic transmission, GABAergic                                                                           ['Npas4']                               
R-MMU-76002     Platelet activation, signaling and aggregation                                                                           ['Gng13', 'Mgll', 'Rasgrp2']            
R-MMU-451326    Activation of kainate receptors upon glutamate binding                                                                   ['Gng13', 'Dlg4']                       
GO:0007049      cell cycle                                                                                                               ['Gmnn', 'Ebf3', 'Mtus1', 'Mapk4', 'Junb', 'Haus3', 'Usp39', 'Babam2', 'Katnb1', 'Trp53', 'Pttg1']
GO:0044597      daunorubicin metabolic process                                                                                           ['Ar']                                  
GO:0002326      B cell lineage commitment                                                                                                ['Trp53']                               
GO:2000178      negative regulation of neural precursor cell proliferation                                                               ['Spint2', 'Rapgef1']                   
GO:0030100      regulation of endocytosis                                                                                                ['Rit2']                                
R-MMU-2173796   SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription                                                                   ['Smad4']                               
GO:0042166      acetylcholine binding                                                                                                    ['Lypd1']                               
GO:0070301      cellular response to hydrogen peroxide                                                                                   ['Ar']                                  
R-MMU-68886     M Phase                                                                                                                  ['Haus3', 'Pttg1', 'Ccp110']            
GO:0035234      ectopic germ cell programmed cell death                                                                                  ['Kitl']                                
GO:0014734      skeletal muscle hypertrophy                                                                                              ['Ar']                                  
GO:0071139      resolution of recombination intermediates                                                                                ['Rmi1']                                
GO:0048169      regulation of long-term neuronal synaptic plasticity                                                                     ['Egr1', 'Dlg4']                        
GO:0009566      fertilization                                                                                                            ['Tex15', 'Ar']                         
GO:0009792      embryo development ending in birth or egg hatching                                                                       ['Trp53']                               
GO:0051974      negative regulation of telomerase activity                                                                               ['Trp53']                               
GO:0004792      thiosulfate sulfurtransferase activity                                                                                   ['Mpst']                                
GO:0071494      cellular response to UV-C                                                                                                ['Trp53']                               
GO:0070374      positive regulation of ERK1 and ERK2 cascade                                                                             ['Erbb4', 'Rapgef1']                    
GO:0016829      lyase activity                                                                                                           ['Asl', 'Tkfc']                         
GO:0051010      microtubule plus-end binding                                                                                             ['Ebf3']                                
GO:0045745      positive regulation of G protein-coupled receptor signaling pathway                                                      ['Ece1']                                
GO:0061564      axon development                                                                                                         ['Bhlhe22']                             
GO:0031146      SCF-dependent proteasomal ubiquitin-dependent protein catabolic process                                                  ['Fbxo2', 'Fbxl17']                     
GO:0021799      cerebral cortex radially oriented cell migration                                                                         ['Dab1']                                
GO:0006265      DNA topological change                                                                                                   ['Top1mt']                              
R-MMU-1266738   Developmental Biology                                                                                                    ['Gfra1', 'Foxo1', 'Dok4', 'Dscaml1', 'Numb', 'Dab1', 'Sdcbp', 'Smad4', 'Kazn', 'Dlg4']
GO:0008306      associative learning                                                                                                     ['Gabra5']                              
R-MMU-5682910   LGI-ADAM interactions                                                                                                    ['Dlg4']                                
GO:0042043      neurexin family protein binding                                                                                          ['Sdcbp', 'Dlg4']                       
GO:0000050      urea cycle                                                                                                               ['Asl']                                 
GO:0032092      positive regulation of protein binding                                                                                   ['Dact1']                               
R-MMU-73933     Resolution of Abasic Sites (AP sites)                                                                                    ['Pole4', 'Rfc3']                       
GO:0001967      suckling behavior                                                                                                        ['Dach1']                               
GO:0043010      camera-type eye development                                                                                              ['Rcn1']                                
GO:0006513      protein monoubiquitination                                                                                               ['Rad18', 'Fance', 'Faap100']           
GO:0045668      negative regulation of osteoblast differentiation                                                                        ['Ar']                                  
GO:0006066      alcohol metabolic process                                                                                                ['Tkfc']                                
R-MMU-1971475   A tetrasaccharide linker sequence is required for GAG synthesis                                                          ['Pgs1']                                
GO:0004518      nuclease activity                                                                                                        ['Pde12', 'Pgbd5']                      
GO:0005975      carbohydrate metabolic process                                                                                           ['Tkfc']                                
GO:0098970      postsynaptic neurotransmitter receptor diffusion trapping                                                                ['Dlg4']                                
GO:0016874      ligase activity                                                                                                          ['Fars2', 'Tarsl2']                     
R-MMU-392518    Signal amplification                                                                                                     ['Gng13']                               
GO:0032873      negative regulation of stress-activated MAPK cascade                                                                     ['Foxo1']                               
R-MMU-375276    Peptide ligand-binding receptors                                                                                         ['Sstr1', 'Cck', 'Ece1']                
GO:0030173      integral component of Golgi membrane                                                                                     ['Tex261']                              
GO:0001837      epithelial to mesenchymal transition                                                                                     ['Smad4']                               
GO:1901231      positive regulation of non-canonical Wnt signaling pathway via JNK cascade                                               ['Nkd1']                                
GO:0048513      animal organ development                                                                                                 ['Nppc', 'Dab1']                        
R-MMU-72203     Processing of Capped Intron-Containing Pre-mRNA                                                                          ['Usp39']                               
GO:0030522      intracellular receptor signaling pathway                                                                                 ['Ar']                                  
R-MMU-1474244   Extracellular matrix organization                                                                                        ['Adamts5', 'Itga7', 'Mmp17', 'Pgs1']   
GO:0060716      labyrinthine layer blood vessel development                                                                              ['Junb', 'Hey1']                        
GO:0140713      histone chaperone activity                                                                                               ['Spty2d1']                             
GO:0023041      neuronal signal transduction                                                                                             ['Rtn4r']                               
GO:0098890      extrinsic component of postsynaptic membrane                                                                             ['Fbxo2']                               
GO:0010035      response to inorganic substance                                                                                          ['Trp53']                               
GO:0016814      hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines                                ['Cdadc1']                              
GO:2000820      negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation      ['Hey1']                                
GO:0006525      arginine metabolic process                                                                                               ['Asl']                                 
GO:0070372      regulation of ERK1 and ERK2 cascade                                                                                      ['Ece1']                                
GO:0000466      maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)                                ['Pes1']                                
R-MMU-110373    Resolution of AP sites via the multiple-nucleotide patch replacement pathway                                             ['Pole4', 'Rfc3']                       
GO:0061939      c-di-GMP signaling                                                                                                       ['Nppc']                                
GO:0000287      magnesium ion binding                                                                                                    ['Pls3']                                
GO:0015698      inorganic anion transport                                                                                                ['Slc5a5']                              
GO:0007275      multicellular organism development                                                                                       ['Ebf2', 'Islr2', 'Irx3', 'Nkd1', 'Dact1', 'Ebf3', 'Shox2', 'Nme5', 'Sox6', 'Hey1', 'Dach1', 'Erbb4', 'Egfl7', 'Zfp37', 'Numb', 'Dab1', 'Pgs1']
GO:0005911      cell-cell junction                                                                                                       ['Pcp2', 'Dlg4']                        
GO:0001822      kidney development                                                                                                       ['Irx3', 'Mpst', 'Mmp17', 'Wfs1', 'Smad4', 'Cys1']
GO:0015111      iodide transmembrane transporter activity                                                                                ['Slc5a5']                              
GO:0007224      smoothened signaling pathway                                                                                             ['Shox2']                               
GO:0006177      GMP biosynthetic process                                                                                                 ['Asl']                                 
GO:0016887      ATP hydrolysis activity                                                                                                  ['Hspa2', 'Rfc3']                       
GO:0046661      male sex differentiation                                                                                                 ['Ar']                                  
GO:0070062      extracellular exosome                                                                                                    ['Sdcbp']                               
R-MMU-6804760   Regulation of TP53 Activity through Methylation                                                                          ['Trp53']                               
GO:0140097      catalytic activity, acting on DNA                                                                                        ['Top1mt', 'Pgbd5']                     
GO:1904315      transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential              ['Gabra5']                              
GO:0055003      cardiac myofibril assembly                                                                                               ['Myl2', 'Fhod3']                       
R-MMU-400042    Adrenaline,noradrenaline inhibits insulin secretion                                                                      ['Gng13']                               
GO:0045899      positive regulation of RNA polymerase II transcription preinitiation complex assembly                                    ['Trp53']                               
GO:0043406      positive regulation of MAP kinase activity                                                                               ['Kitl']                                
GO:0090009      primitive streak formation                                                                                               ['Prickle1']                            
GO:0007628      adult walking behavior                                                                                                   ['Dab1']                                
R-MMU-381676    Glucagon-like Peptide-1 (GLP1) regulates insulin secretion                                                               ['Gng13']                               
GO:0005243      gap junction channel activity                                                                                            ['Panx2']                               
GO:0003203      endocardial cushion morphogenesis                                                                                        ['Adamts5', 'Hey1']                     
R-MMU-9614085   FOXO-mediated transcription                                                                                              ['Foxo1', 'Smad4']                      
GO:0045063      T-helper 1 cell differentiation                                                                                          ['Relb']                                
GO:0055013      cardiac muscle cell development                                                                                          ['Prickle1']                            
GO:0099149      regulation of postsynaptic neurotransmitter receptor internalization                                                     ['Numb']                                
GO:0062009      secondary palate development                                                                                             ['Smad4']                               
GO:1990837      sequence-specific double-stranded DNA binding                                                                            ['Bhlhe22', 'Barhl1', 'Irx5', 'Fosb', 'Irx3', 'Irx1', 'Pou3f1', 'Shox2', 'Pou3f4', 'Junb', 'Hey1', 'Maf', 'Egr1', 'Nr2f6']
GO:0010518      positive regulation of phospholipase activity                                                                            ['Arhgap6']                             
GO:0021778      oligodendrocyte cell fate specification                                                                                  ['Sox6']                                
GO:0023061      signal release                                                                                                           ['Syt10']                               
GO:0008021      synaptic vesicle                                                                                                         ['Dlg4']                                
GO:2001223      negative regulation of neuron migration                                                                                  ['Erbb4']                               
GO:0038135      ERBB2-ERBB4 signaling pathway                                                                                            ['Erbb4']                               
GO:0035914      skeletal muscle cell differentiation                                                                                     ['Egr1']                                
GO:0043161      proteasome-mediated ubiquitin-dependent protein catabolic process                                                        ['Fbxl17', 'Trim3']                     
GO:0030246      carbohydrate binding                                                                                                     ['Fbxo2']                               
R-MMU-109582    Hemostasis                                                                                                               ['Gng13', 'Mgll', 'Prkg2', 'Grb14', 'Pde1b', 'Rasgrp2']
R-MMU-1483257   Phospholipid metabolism                                                                                                  ['Mgll']                                
GO:0005251      delayed rectifier potassium channel activity                                                                             ['Kcna6']                               
GO:0016740      transferase activity                                                                                                     ['Dclk3', 'Mpst', 'Tfb2m', 'Mapk4', 'Prkg2', 'Rad18', 'Nek7', 'Cdk5rap1', 'Erbb4', 'Rnf182', 'Papss1', 'Nsun7', 'Tkfc', 'Armt1', 'Camk4', 'Ubr7', 'Cdk17', 'Ctu2', 'Hecw2', 'Pgs1']
GO:0008352      katanin complex                                                                                                          ['Katnb1']                              
GO:0007268      chemical synaptic transmission                                                                                           ['Calb1', 'Cartpt', 'Syt10', 'Gabra5', 'Pgs1', 'Dlg4']
GO:0032809      neuronal cell body membrane                                                                                              ['Gabra5']                              
GO:0007346      regulation of mitotic cell cycle                                                                                         ['Nek7', 'Trp53', 'Sdcbp']              
R-MMU-5689880   Ub-specific processing proteases                                                                                         ['Ar', 'Trp53', 'Ccp110', 'Smad4']      
R-MMU-397795    G-protein beta:gamma signalling                                                                                          ['Gng13']                               
GO:0044183      protein folding chaperone                                                                                                ['Hspa2']                               
R-MMU-76009     Platelet Aggregation (Plug Formation)                                                                                    ['Rasgrp2']                             
R-MMU-1250342   PI3K events in ERBB4 signaling                                                                                           ['Erbb4']                               
GO:0007200      phospholipase C-activating G protein-coupled receptor signaling pathway                                                  ['Vip', 'Gng13']                        
GO:0030674      protein-macromolecule adaptor activity                                                                                   ['Grb14']                               
R-MMU-6804756   Regulation of TP53 Activity through Phosphorylation                                                                      ['Rmi1', 'Trp53', 'Rfc3']               
GO:0051051      negative regulation of transport                                                                                         ['Vip', 'Kcnab1', 'Hecw2']              
GO:0044224      juxtaparanode region of axon                                                                                             ['Kcnab1', 'Dlg4']                      
GO:0071889      14-3-3 protein binding                                                                                                   ['Trp53']                               
GO:0031571      mitotic G1 DNA damage checkpoint signaling                                                                               ['Trp53']                               
GO:0051898      negative regulation of protein kinase B signaling                                                                        ['Rapgef1']                             
GO:0014033      neural crest cell differentiation                                                                                        ['Smad4']                               
R-MMU-8866654   E3 ubiquitin ligases ubiquitinate target proteins                                                                        ['Rad18']                               
GO:0000463      maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)                                 ['Pes1']                                
GO:0009303      rRNA transcription                                                                                                       ['Trp53']                               
GO:0048018      receptor ligand activity                                                                                                 ['Ar']                                  
R-MMU-9013423   RAC3 GTPase cycle                                                                                                        ['Arhgap6', 'Amigo2', 'Rapgef1']        
GO:0042098      T cell proliferation                                                                                                     ['Kitl']                                
GO:0030968      endoplasmic reticulum unfolded protein response                                                                          ['Wfs1']                                
GO:0035108      limb morphogenesis                                                                                                       ['Prickle1']                            
GO:0046427      positive regulation of receptor signaling pathway via JAK-STAT                                                           ['Erbb4', 'Ar']                         
GO:0047115      trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity                                                                 ['Dhdh']                                
GO:0007265      Ras protein signal transduction                                                                                          ['Kitl', 'Rit2', 'Dok4', 'Rapgef1', 'Sdcbp', 'Rasgrp2']
GO:0016401      palmitoyl-CoA oxidase activity                                                                                           ['Acadl']                               
GO:0016004      phospholipase activator activity                                                                                         ['Arhgap6']                             
GO:0061458      reproductive system development                                                                                          ['Ar']                                  
GO:0010971      positive regulation of G2/M transition of mitotic cell cycle                                                             ['Hspa2']                               
GO:0017128      phospholipid scramblase activity                                                                                         ['Pls3']                                
GO:0060749      mammary gland alveolus development                                                                                       ['Erbb4', 'Ar']                         
GO:0009062      fatty acid catabolic process                                                                                             ['Acadl']                               
GO:0035035      histone acetyltransferase binding                                                                                        ['Egr1']                                
GO:0031593      polyubiquitin modification-dependent protein binding                                                                     ['Rad18', 'Babam2']                     
GO:0050877      nervous system process                                                                                                   ['Wfs1', 'Gabra5']                      
GO:0106310      protein serine kinase activity                                                                                           ['Prkg2']                               
GO:0000502      proteasome complex                                                                                                       ['Prickle1']                            
GO:0070129      regulation of mitochondrial translation                                                                                  ['Mtg1']                                
GO:2000650      negative regulation of sodium ion transmembrane transporter activity                                                     ['Hecw2']                               
GO:0030276      clathrin binding                                                                                                         ['BC022687', 'Syt10']                   
GO:0004865      protein serine/threonine phosphatase inhibitor activity                                                                  ['Ppp1r17']                             
GO:0001894      tissue homeostasis                                                                                                       ['Prickle1', 'Ar']                      
R-MMU-5656121   Translesion synthesis by POLI                                                                                            ['Rfc3']                                
GO:0099536      synaptic signaling                                                                                                       ['Lypd1']                               
GO:0008106      alcohol dehydrogenase (NADP+) activity                                                                                   ['Ar']                                  
GO:0032418      lysosome localization                                                                                                    ['Map6']                                
GO:0005126      cytokine receptor binding                                                                                                ['Kitl']                                
GO:0005198      structural molecule activity                                                                                             ['Dlg4']                                
GO:0007586      digestion                                                                                                                ['Cck']                                 
GO:0002021      response to dietary excess                                                                                               ['Rmi1']                                
GO:0048638      regulation of developmental growth                                                                                       ['Ar']                                  
GO:0060744      mammary gland branching involved in thelarche                                                                            ['Ar']                                  
