Molecular/Biological/Cellular Ontology Terms: 

GO:0043565      sequence-specific DNA binding                                                                                            ['Prox1', 'Sox2', 'Zfp423', 'Mef2c', 'Nr2f1', 'Mef2a']
R-MMU-451306    Ionotropic activity of kainate receptors                                                                                 ['Grik3']                               
R-MMU-112040    G-protein mediated events                                                                                                ['Prkcg', 'Adcy1']                      
GO:0090649      response to oxygen-glucose deprivation                                                                                   ['Sox2']                                
GO:0060412      ventricular septum morphogenesis                                                                                         ['Prox1', 'Fzd10', 'Tgfb2']             
GO:0004471      malate dehydrogenase (decarboxylating) (NAD+) activity                                                                   ['Me1']                                 
R-MMU-69202     Cyclin E associated events during G1/S transition                                                                        ['Cks1b']                               
GO:0036444      calcium import into the mitochondrion                                                                                    ['Mcu']                                 
GO:0007031      peroxisome organization                                                                                                  ['Pex2']                                
GO:0034614      cellular response to reactive oxygen species                                                                             ['Pex2', 'Mapk3']                       
GO:0003682      chromatin binding                                                                                                        ['Sox2', 'Mef2c', 'Tle1', 'Atxn1', 'Jdp2', 'Mef2a']
GO:0030224      monocyte differentiation                                                                                                 ['Mef2c', 'Vegfa']                      
GO:0007498      mesoderm development                                                                                                     ['Vegfa']                               
GO:0071625      vocalization behavior                                                                                                    ['Brinp1']                              
GO:0030673      axolemma                                                                                                                 ['Thy1']                                
GO:0008543      fibroblast growth factor receptor signaling pathway                                                                      ['Wnt4', 'Gpc1']                        
GO:0030552      cAMP binding                                                                                                             ['Pde10a']                              
R-MMU-1169410   Antiviral mechanism by IFN-stimulated genes                                                                              ['Mapk3']                               
GO:0035336      long-chain fatty-acyl-CoA metabolic process                                                                              ['Far2']                                
R-MMU-3700989   Transcriptional Regulation by TP53                                                                                       ['Sgk1', 'Smyd2', 'Gsr', 'Taf13']       
GO:0061205      paramesonephric duct development                                                                                         ['Wnt4']                                
R-MMU-109606    Intrinsic Pathway for Apoptosis                                                                                          ['Mapk3']                               
GO:0031063      regulation of histone deacetylation                                                                                      ['Tada3']                               
GO:0016500      protein-hormone receptor activity                                                                                        ['Extl3']                               
GO:0045666      positive regulation of neuron differentiation                                                                            ['Sox2', 'Mef2c', 'Gdpd5', 'Brinp1']    
GO:0032196      transposition                                                                                                            ['Pgbd5']                               
GO:0050714      positive regulation of protein secretion                                                                                 ['Tgfb2']                               
R-MMU-157579    Telomere Maintenance                                                                                                     ['Nhp2']                                
R-MMU-1483206   Glycerophospholipid biosynthesis                                                                                         ['Cpne7', 'Cds1']                       
R-MMU-448424    Interleukin-17 signaling                                                                                                 ['Dusp6', 'Mapk3']                      
GO:0005484      SNAP receptor activity                                                                                                   ['Stx8']                                
R-MMU-937061    TRIF(TICAM1)-mediated TLR4 signaling                                                                                     ['Dusp6', 'Mapk3']                      
GO:0042073      intraciliary transport                                                                                                   ['Ift57']                               
R-MMU-5683826   Surfactant metabolism                                                                                                    ['Zdhhc2']                              
GO:0140013      meiotic nuclear division                                                                                                 ['Wnt4']                                
GO:0015078      proton transmembrane transporter activity                                                                                ['Ucp2']                                
GO:0000041      transition metal ion transport                                                                                           ['Atp2c1']                              
GO:0032288      myelin assembly                                                                                                          ['Gpc1']                                
GO:0015311      monoamine:proton antiporter activity                                                                                     ['Slc18a2']                             
GO:0099184      structural constituent of postsynaptic intermediate filament cytoskeleton                                                ['Nefh']                                
GO:0016765      transferase activity, transferring alkyl or aryl (other than methyl) groups                                              ['Mmab']                                
GO:0006749      glutathione metabolic process                                                                                            ['Gsr']                                 
GO:0005638      lamin filament                                                                                                           ['Lmna']                                
GO:0032287      peripheral nervous system myelin maintenance                                                                             ['Ndrg1']                               
R-MMU-597592    Post-translational protein modification                                                                                  ['Lmo7', 'Kctd6', 'Rab40b', 'Vgf', 'Galnt17', 'Thy1', 'Galnt9', 'Igfbp4', 'Vcan', 'Ntng1', 'Rab15', 'Mgat4a', 'Rab40c', 'St6gal2', 'Tada3']
GO:0005275      amine transmembrane transporter activity                                                                                 ['Slc18a2', 'Slc7a8']                   
GO:1905438      non-canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation                             ['Wnt9b']                               
GO:1904684      negative regulation of metalloendopeptidase activity                                                                     ['Timp3']                               
GO:0090425      acinar cell differentiation                                                                                              ['Prox1']                               
GO:0031252      cell leading edge                                                                                                        ['Carmil2']                             
R-MMU-1852241   Organelle biogenesis and maintenance                                                                                     ['Ift57']                               
GO:0048041      focal adhesion assembly                                                                                                  ['Thy1']                                
GO:0015842      aminergic neurotransmitter loading into synaptic vesicle                                                                 ['Slc18a2']                             
GO:0032633      interleukin-4 production                                                                                                 ['Cd83']                                
GO:0008146      sulfotransferase activity                                                                                                ['Hs3st1', 'Chst1', 'Hs6st1', 'Chst2']  
R-MMU-196849    Metabolism of water-soluble vitamins and cofactors                                                                       ['Mthfd2', 'Mmab']                      
GO:0060837      blood vessel endothelial cell differentiation                                                                            ['Prox1', 'Ccm2']                       
GO:0051726      regulation of cell cycle                                                                                                 ['Brinp1', 'Tada3']                     
R-MMU-168256    Immune System                                                                                                            ['Lmo7', 'Kctd6', 'S100a11', 'Dusp6', 'Creg1', 'Irs2', 'Vav3', 'Rnf220', 'Gm2a', 'Mapk3', 'Hgsnat']
GO:0009117      nucleotide metabolic process                                                                                             ['Nme6']                                
GO:0032154      cleavage furrow                                                                                                          ['Ankrd45']                             
GO:0001502      cartilage condensation                                                                                                   ['Tgfb2', 'Mycn']                       
GO:0005788      endoplasmic reticulum lumen                                                                                              ['Wnt4', 'Edem3']                       
R-MMU-8963693   Aspartate and asparagine metabolism                                                                                      ['Asns']                                
GO:0001725      stress fiber                                                                                                             ['Synpo2', 'Zyx', 'Ablim1']             
R-MMU-2682334   EPH-Ephrin signaling                                                                                                     ['Epha3', 'Vav3']                       
GO:0030026      intracellular manganese ion homeostasis                                                                                  ['Atp2c1']                              
GO:0090050      positive regulation of cell migration involved in sprouting angiogenesis                                                 ['Vegfa']                               
GO:0097418      neurofibrillary tangle                                                                                                   ['Nefh', 'Nefm']                        
GO:0019838      growth factor binding                                                                                                    ['Epha3', 'Igfbp4', 'Vegfa']            
GO:0048646      anatomical structure formation involved in morphogenesis                                                                 ['Sox2']                                
GO:0061629      RNA polymerase II-specific DNA-binding transcription factor binding                                                      ['Sox2', 'Mef2c', 'Mef2a']              
GO:0090435      protein localization to nuclear envelope                                                                                 ['Lmna']                                
GO:0019230      proprioception                                                                                                           ['Tmem150c']                            
GO:0016655      oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor                                      ['Akr1c19']                             
R-MMU-525793    Myogenesis                                                                                                               ['Mef2c', 'Mef2a']                      
GO:0033218      amide binding                                                                                                            ['Srd5a1']                              
GO:0015031      protein transport                                                                                                        ['Rangrf', 'Neurl1b', 'Rab15', 'Trim3', 'Kcnq3', 'Pex2', 'Ipo4']
GO:0032781      positive regulation of ATP-dependent activity                                                                            ['Dnajb2']                              
GO:0006469      negative regulation of protein kinase activity                                                                           ['Thy1']                                
GO:0060078      regulation of postsynaptic membrane potential                                                                            ['Rgs7bp']                              
GO:0008209      androgen metabolic process                                                                                               ['Hsd17b7', 'Srd5a1']                   
GO:0070064      proline-rich region binding                                                                                              ['Sh3d19']                              
GO:0006024      glycosaminoglycan biosynthetic process                                                                                   ['Hs3st1']                              
R-MMU-6805567   Keratinization                                                                                                           ['Perp', 'Pkp4']                        
GO:0097542      ciliary tip                                                                                                              ['Cdkl5']                               
R-MMU-112316    Neuronal System                                                                                                          ['Slc18a2', 'Grik3', 'Kcnj6', 'Glra2', 'Kcnq4', 'Epb41l2', 'Prkcg', 'Adcy1', 'Homer2', 'Kcnq3']
GO:0050764      regulation of phagocytosis                                                                                               ['Prkcg']                               
GO:0005874      microtubule                                                                                                              ['Fign', 'Tppp3', 'Ndrg1', 'Dynlt3']    
GO:0031528      microvillus membrane                                                                                                     ['Slc7a8', 'Slc7a5']                    
GO:0000776      kinetochore                                                                                                              ['Dynlt3']                              
GO:0098797      plasma membrane protein complex                                                                                          ['S100a10', 'Grik3', 'Kcnq3']           
GO:0042995      cell projection                                                                                                          ['Kitl', 'Slc18a2', 'Nefh', 'Rtn4rl1', 'Ift57', 'Nefm', 'Glra2', 'Sorcs2', 'Cyp46a1', 'Carmil2', 'Kndc1', 'Prkcg', 'Vcan', 'Nsmf', 'Wdr1', 'Gdpd5', 'Trim3', 'Tenm4', 'Homer2', 'Cdkl5']
GO:0044327      dendritic spine head                                                                                                     ['Rgs7bp']                              
GO:0050660      flavin adenine dinucleotide binding                                                                                      ['Gsr']                                 
GO:0060346      bone trabecula formation                                                                                                 ['Vegfa']                               
R-MMU-181430    Norepinephrine Neurotransmitter Release Cycle                                                                            ['Slc18a2']                             
R-MMU-195258    RHO GTPase Effectors                                                                                                     ['Mapk3']                               
GO:0002053      positive regulation of mesenchymal cell proliferation                                                                    ['Irs2', 'Pdgfa', 'Mycn']               
GO:0098976      excitatory chemical synaptic transmission                                                                                ['Kcnq3']                               
R-MMU-397014    Muscle contraction                                                                                                       ['Rangrf', 'Fkbp1b']                    
GO:0048863      stem cell differentiation                                                                                                ['Sox2']                                
GO:0015103      inorganic anion transmembrane transporter activity                                                                       ['Slc18a2', 'Sat1']                     
GO:0030036      actin cytoskeleton organization                                                                                          ['Rflnb', 'Phactr2', 'Epb41l2', 'Pdgfa', 'Wdr1']
R-MMU-1296059   G protein gated Potassium channels                                                                                       ['Kcnj6']                               
GO:0046032      ADP catabolic process                                                                                                    ['Nudt9']                               
R-MMU-913709    O-linked glycosylation of mucins                                                                                         ['Galnt17', 'Galnt9']                   
GO:0060065      uterus development                                                                                                       ['Tgfb2']                               
GO:0051967      negative regulation of synaptic transmission, glutamatergic                                                              ['Htr1b', 'Grik3']                      
GO:0050728      negative regulation of inflammatory response                                                                             ['Extl3']                               
GO:0006851      mitochondrial calcium ion transmembrane transport                                                                        ['Mcu']                                 
GO:0001843      neural tube closure                                                                                                      ['Tgfb2', 'Ift57']                      
GO:0001975      response to amphetamine                                                                                                  ['Slc18a2']                             
GO:0010890      positive regulation of sequestering of triglyceride                                                                      ['Osbpl11']                             
GO:0051966      regulation of synaptic transmission, glutamatergic                                                                       ['Mef2c']                               
GO:0006164      purine nucleotide biosynthetic process                                                                                   ['Atic']                                
GO:0043771      cytidine kinase activity                                                                                                 ['Dck']                                 
GO:0072160      nephron tubule epithelial cell differentiation                                                                           ['Mef2c']                               
GO:0042391      regulation of membrane potential                                                                                         ['Rangrf', 'Grik3', 'Glra2', 'Pex2']    
GO:0042301      phosphate ion binding                                                                                                    ['Mthfd2']                              
R-MMU-399954    Sema3A PAK dependent Axon repulsion                                                                                      ['Plxna2']                              
R-MMU-5362517   Signaling by Retinoic Acid                                                                                               ['Crabp2']                              
R-MMU-5654738   Signaling by FGFR2                                                                                                       ['Mapk3']                               
R-MMU-445144    Signal transduction by L1                                                                                                ['Mapk3']                               
GO:0009653      anatomical structure morphogenesis                                                                                       ['Sox2']                                
GO:0016705      oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen                    ['Cyp46a1']                             
GO:0021796      cerebral cortex regionalization                                                                                          ['Nr2f1']                               
GO:0005109      frizzled binding                                                                                                         ['Cthrc1', 'Wnt9b', 'Wnt4']             
GO:0015643      toxic substance binding                                                                                                  ['Nefh', 'Nefm']                        
GO:0060948      cardiac vascular smooth muscle cell development                                                                          ['Vegfa']                               
R-MMU-1660662   Glycosphingolipid metabolism                                                                                             ['Gm2a', 'B4galnt1']                    
R-MMU-192105    Synthesis of bile acids and bile salts                                                                                   ['Cyp46a1']                             
GO:0050767      regulation of neurogenesis                                                                                               ['S100a10', 'Sox2']                     
GO:0051099      positive regulation of binding                                                                                           ['S100a10']                             
GO:0006598      polyamine catabolic process                                                                                              ['Sat1']                                
GO:0099626      voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels                    ['Htr1b']                               
GO:0016310      phosphorylation                                                                                                          ['Prkch', 'Epha3', 'Ak5', 'Sgk1', 'Stk32c', 'Mast4', 'Nme6', 'Prkcg', 'Stk32b', 'Atxn1', 'Dck', 'Pim3', 'Mapk3', 'Cdkl5']
R-MMU-3000178   ECM proteoglycans                                                                                                        ['Vcan']                                
GO:0060348      bone development                                                                                                         ['Rflnb', 'Pdgfa', 'Ttc9']              
GO:0005925      focal adhesion                                                                                                           ['Synpo2', 'Nexn', 'Zyx', 'Mapk3']      
GO:0042100      B cell proliferation                                                                                                     ['Mef2c']                               
GO:1904778      positive regulation of protein localization to cell cortex                                                               ['Epb41l2']                             
GO:0061419      positive regulation of transcription from RNA polymerase II promoter in response to hypoxia                              ['Vegfa']                               
GO:0031419      cobalamin binding                                                                                                        ['Mmab']                                
GO:0045806      negative regulation of endocytosis                                                                                       ['Epha3']                               
GO:0043069      negative regulation of programmed cell death                                                                             ['Vegfa', 'Xpnpep1']                    
GO:0031334      positive regulation of protein-containing complex assembly                                                               ['Vegfa']                               
GO:0032546      deoxyribonucleoside binding                                                                                              ['Dck']                                 
R-MMU-9013404   RAC2 GTPase cycle                                                                                                        ['Vangl1', 'Arhgap26', 'Vav3']          
GO:1903572      positive regulation of protein kinase D signaling                                                                        ['Vegfa']                               
R-MMU-416476    G alpha (q) signalling events                                                                                            ['Prkch', 'Rgs16']                      
GO:0008347      glial cell migration                                                                                                     ['Tgfb2', 'Vcan']                       
GO:0060536      cartilage morphogenesis                                                                                                  ['Mef2c']                               
GO:0007041      lysosomal transport                                                                                                      ['Hgsnat']                              
GO:1901706      mesenchymal cell differentiation involved in bone development                                                            ['Timp3']                               
GO:1901215      negative regulation of neuron death                                                                                      ['Vegfa']                               
GO:0070052      collagen V binding                                                                                                       ['Gpc1']                                
GO:0051289      protein homotetramerization                                                                                              ['Acot13', 'Me1']                       
GO:0005179      hormone activity                                                                                                         ['Vgf']                                 
GO:0044342      type B pancreatic cell proliferation                                                                                     ['Igfbp4', 'Irs2']                      
GO:1904706      negative regulation of vascular associated smooth muscle cell proliferation                                              ['Mef2c', 'Timp3']                      
R-MMU-9013424   RHOV GTPase cycle                                                                                                        ['Vangl1']                              
GO:0098960      postsynaptic neurotransmitter receptor activity                                                                          ['Grik3']                               
R-MMU-77289     Mitochondrial Fatty Acid Beta-Oxidation                                                                                  ['Acot13']                              
GO:0097533      cellular stress response to acid chemical                                                                                ['Vegfa']                               
GO:0045104      intermediate filament cytoskeleton organization                                                                          ['Nefh', 'Nefm']                        
GO:0007613      memory                                                                                                                   ['Atxn1']                               
GO:0051082      unfolded protein binding                                                                                                 ['Dnajb2']                              
GO:0033690      positive regulation of osteoblast proliferation                                                                          ['Cthrc1']                              
GO:0000791      euchromatin                                                                                                              ['Nsmf']                                
GO:0045779      negative regulation of bone resorption                                                                                   ['Vegfa']                               
GO:0005515      protein binding                                                                                                          ['Synpo2', 'Prkch', 'S100a10', 'Vangl1', 'Cthrc1', 'Kitl', 'Prox1', 'Slc18a2', 'Fzd10', 'Tgfb2', 'Epha3', 'Sox2', 'Arhgap26', 'Grik3', 'Rgs16', 'Neurl1b', 'Fign', 'Zfp423', 'Crtac1', 'Dusp6', 'Epb41l4b', 'Ift57', 'Sorcs2', 'Cntn6', 'Sgk1', 'Ooep', 'Fkbp1b', 'Mef2c', 'Igfbp4', 'Epb41l2', 'Sh3d19', 'Plxna2', 'Irs2', 'Carmil2', 'Plekha7', 'Myo16', 'Kndc1', 'Lmna', 'Vegfa', 'Kpna2', 'Sash1', 'Prkcg', 'Wnt4', 'Syngap1', 'Ntng1', 'Tle1', 'Rgs7bp', 'Vav3', 'Ccm2', 'Atxn1', 'Rab15', 'Zyx', 'Rnf220', 'Tmem47', 'Nsmf', 'Nfil3', 'Jdp2', 'Rasl10b', 'Dynlt3', 'Tpd52', 'Trim3', 'Usp53', 'Homer2', 'Nrbf2', 'Smyd2', 'Nhp2', 'Kcnq3', 'Pim3', 'Mycn', 'Stx8', 'Pex2', 'Mapk3', 'Ipo4', 'Me1', 'Taf13', 'Dixdc1', 'Mcu', 'Ablim1', 'Tada3', 'Mef2a']
GO:0006913      nucleocytoplasmic transport                                                                                              ['Rangrf']                              
R-MMU-8957322   Metabolism of steroids                                                                                                   ['Cyp46a1', 'Hsd17b7', 'Srd5a1']        
GO:0048643      positive regulation of skeletal muscle tissue development                                                                ['Mef2c']                               
GO:0008568      microtubule severing ATPase activity                                                                                     ['Fign']                                
GO:0005829      cytosol                                                                                                                  ['Synpo2', 'Prkch', 'Prox1', 'Crabp2', 'Epha3', 'Rangrf', 'Sox2', 'Ak5', 'Neurl1b', 'Akr1c19', 'Dusp6', 'Epb41l4b', 'Thy1', 'Sorcs2', 'Sgk1', 'Fam131b', 'Mef2c', 'Mthfd2', 'Sh3d19', 'Irs2', 'Plekha7', 'Kpna2', 'Prkcg', 'Nr2f1', 'Ndrg1', 'Atic', 'Tle1', 'Slc7a5', 'Klf6', 'Atxn1', 'Zyx', 'Jpt2', 'Dck', 'Homer2', 'Aacs', 'Smyd2', 'Chst2', 'Pim3', 'Pex2', 'Mapk3', 'Asns', 'Sat1', 'Gsr', 'Faap100', 'Prep', 'Me1', 'Dnajb2', 'Osbpl11', 'Gpc1', 'Dixdc1', 'Xpnpep1', 'Ssr2', 'Lactb', 'Mef2a']
GO:0008542      visual learning                                                                                                          ['Sgk1', 'Syngap1', 'Atxn1']            
GO:0032095      regulation of response to food                                                                                           ['Prkcg']                               
GO:1905006      negative regulation of epithelial to mesenchymal transition involved in endocardial cushion formation                    ['Tgfb2']                               
GO:0004521      RNA endonuclease activity                                                                                                ['Exog']                                
GO:0045921      positive regulation of exocytosis                                                                                        ['S100a10']                             
GO:0005912      adherens junction                                                                                                        ['Lmo7', 'Pkp4', 'Vegfa', 'Ndrg1', 'Zyx']
GO:0070593      dendrite self-avoidance                                                                                                  ['Nexn', 'Cntn6']                       
R-MMU-2029482   Regulation of actin dynamics for phagocytic cup formation                                                                ['Vav3', 'Mapk3']                       
GO:0030865      cortical cytoskeleton organization                                                                                       ['Wdr1']                                
R-MMU-166520    Signaling by NTRKs                                                                                                       ['Dusp6', 'Sgk1', 'Irs2', 'Mapk3']      
GO:0042981      regulation of apoptotic process                                                                                          ['Tgfb2', 'Ift57']                      
R-MMU-1296065   Inwardly rectifying K+ channels                                                                                          ['Kcnj6']                               
GO:0072593      reactive oxygen species metabolic process                                                                                ['Ucp2']                                
GO:0048845      venous blood vessel morphogenesis                                                                                        ['Prox1', 'Ccm2']                       
GO:0043113      receptor clustering                                                                                                      ['Thy1', 'Syngap1']                     
GO:0046928      regulation of neurotransmitter secretion                                                                                 ['Mef2c']                               
GO:0010718      positive regulation of epithelial to mesenchymal transition                                                              ['Tgfb2']                               
GO:0045726      positive regulation of integrin biosynthetic process                                                                     ['Tgfb2']                               
GO:0000209      protein polyubiquitination                                                                                               ['Sash1', 'Trim3']                      
GO:0005520      insulin-like growth factor binding                                                                                       ['Igfbp4']                              
GO:0051963      regulation of synapse assembly                                                                                           ['Mef2c']                               
GO:0071498      cellular response to fluid shear stress                                                                                  ['Mef2c']                               
GO:1903307      positive regulation of regulated secretory pathway                                                                       ['Rab15']                               
GO:0003274      endocardial cushion fusion                                                                                               ['Tgfb2']                               
GO:0140513      nuclear protein-containing complex                                                                                       ['Nhp2']                                
GO:0016322      neuron remodeling                                                                                                        ['Kcnq3']                               
GO:0004553      hydrolase activity, hydrolyzing O-glycosyl compounds                                                                     ['Edem3']                               
GO:0002115      store-operated calcium entry                                                                                             ['Homer2']                              
GO:0016604      nuclear body                                                                                                             ['Mrpl36', 'Nudt9']                     
GO:0001889      liver development                                                                                                        ['Aacs']                                
GO:0070371      ERK1 and ERK2 cascade                                                                                                    ['Dusp6', 'Pdgfa', 'Mapk3']             
GO:0015467      G-protein activated inward rectifier potassium channel activity                                                          ['Kcnj6']                               
GO:0043068      positive regulation of programmed cell death                                                                             ['Mycn']                                
R-MMU-5389840   Mitochondrial translation elongation                                                                                     ['Mrpl36']                              
GO:0061608      nuclear import signal receptor activity                                                                                  ['Kpna2', 'Ipo4']                       
GO:0009880      embryonic pattern specification                                                                                          ['Ooep']                                
GO:1905584      outer hair cell apoptotic process                                                                                        ['Usp53']                               
GO:0016301      kinase activity                                                                                                          ['Prkch', 'Epha3', 'Ak5', 'Sgk1', 'Stk32c', 'Mast4', 'Nme6', 'Prkcg', 'Stk32b', 'Dck', 'Pim3', 'Mapk3', 'Cdkl5']
GO:0008373      sialyltransferase activity                                                                                               ['St6gal2']                             
GO:0015807      L-amino acid transport                                                                                                   ['Slc7a8', 'Slc7a5']                    
GO:0003214      cardiac left ventricle morphogenesis                                                                                     ['Tgfb2']                               
GO:0016525      negative regulation of angiogenesis                                                                                      ['Tgfb2']                               
GO:0033673      negative regulation of kinase activity                                                                                   ['Irs2']                                
GO:0060314      regulation of ryanodine-sensitive calcium-release channel activity                                                       ['Fkbp1b']                              
GO:0016323      basolateral plasma membrane                                                                                              ['Slc7a8', 'Slc7a5', 'Sat1']            
GO:0006281      DNA repair                                                                                                               ['Faap100']                             
GO:0017157      regulation of exocytosis                                                                                                 ['Rab40b', 'Rab40c']                    
GO:0010629      negative regulation of gene expression                                                                                   ['Tgfb2', 'Mef2c', 'Vegfa', 'Wnt4', 'Slc7a5', 'Mycn']
GO:0070201      regulation of establishment of protein localization                                                                      ['Ooep']                                
GO:0000470      maturation of LSU-rRNA                                                                                                   ['Nhp2']                                
GO:0070848      response to growth factor                                                                                                ['Sox2']                                
GO:0004699      calcium-independent protein kinase C activity                                                                            ['Prkch']                               
R-MMU-211945    Phase I - Functionalization of compounds                                                                                 ['Cyp46a1']                             
GO:0008013      beta-catenin binding                                                                                                     ['Rnf220']                              
GO:0001779      natural killer cell differentiation                                                                                      ['Nfil3']                               
R-MMU-111997    CaM pathway                                                                                                              ['Prkcg', 'Adcy1']                      
GO:0005840      ribosome                                                                                                                 ['Mrpl36']                              
GO:0050860      negative regulation of T cell receptor signaling pathway                                                                 ['Thy1']                                
GO:0071392      cellular response to estradiol stimulus                                                                                  ['Ssr2']                                
GO:0015012      heparan sulfate proteoglycan biosynthetic process                                                                        ['Hs3st1', 'Hs6st1', 'Extl3']           
GO:0090259      regulation of retinal ganglion cell axon guidance                                                                        ['Vegfa']                               
GO:0097531      mast cell migration                                                                                                      ['Kitl']                                
GO:0001654      eye development                                                                                                          ['Tgfb2']                               
GO:0090141      positive regulation of mitochondrial fission                                                                             ['Mcu']                                 
R-MMU-109704    PI3K Cascade                                                                                                             ['Irs2']                                
GO:0016020      membrane                                                                                                                 ['Synpo2', 'Cpne7', 'Vangl1', 'Kitl', 'Cds1', 'Prox1', 'Slc18a2', 'Perp', 'Crabp2', 'Sertm1', 'Fzd10', 'Htr1b', 'Epha3', 'Rangrf', 'Cd83', 'Cap2', 'Paqr8', 'Grik3', 'Rgs16', 'Rab40b', 'Slc7a8', 'Tmcc3', 'Zfp423', 'Ucp2', 'Kcnj6', 'Rtn4rl1', 'Rgs20', 'Tmem150c', 'Galnt17', 'Glra2', 'Thy1', 'Sorcs2', 'Cntn6', 'Sgk1', 'Pgbd5', 'Cyp46a1', 'Stum', 'Fkbp1b', 'Kcnq4', 'Far2', 'Pkp4', 'Epb41l2', 'Mthfd2', 'Fam189a1', 'Cyb561', 'Plxna2', 'Carmil2', 'Slc6a7', 'Vegfa', 'Chst1', 'Kpna2', 'Sash1', 'Prkcg', 'Gpr26', 'Hs6st1', 'Ndrg1', 'Diras2', 'Pdgfa', 'Syngap1', 'Ntng1', 'Tle1', 'Rgs7bp', 'Zdhhc2', 'Slc7a5', 'Atxn1', 'Rab15', 'Tmem47', 'Nsmf', 'Nfil3', 'Adcy1', 'Pqlc1', 'Jdp2', 'Rasl10b', 'Gdpd5', 'Hivep2', 'Hsd17b7', 'Jpt2', 'Tmtc2', 'Srd5a1', 'Atp2c1', 'Paqr4', 'Mgat4a', 'Dck', 'Tenm4', 'Stxbp6', 'Homer2', 'Smyd2', 'Nhp2', 'Kcnq3', 'Chst2', 'Stx8', 'Pex2', 'Mapk3', 'Ipo4', 'Sat1', 'Tmem87b', 'Mrpl36', 'Fam189b', 'Gsr', 'Faap100', 'Rab40c', 'Hgsnat', 'Cdkl5', 'Me1', 'St6gal2', 'Extl3', 'Dnajb2', 'Exog', 'Aen', 'Edem3', 'Lztr1', 'Osbpl11', 'B4galnt1', 'Gpc1', 'Dram2', 'Mcu', 'Ssr2', 'Tada3']
