Molecular/Biological/Cellular Ontology Terms: 

GO:0043565      sequence-specific DNA binding                                                                                            ['Pou3f1', 'Sox6', 'Junb', 'Fos', 'Rorb', 'Klf4', 'Lef1', 'Sp5', 'Bcl11b', 'Pou3f4']
GO:0032092      positive regulation of protein binding                                                                                   ['Spon1']                               
GO:0035994      response to muscle stretch                                                                                               ['Fos']                                 
GO:0043010      camera-type eye development                                                                                              ['Mab21l2']                             
GO:0045668      negative regulation of osteoblast differentiation                                                                        ['Nog', 'Rorb']                         
GO:0021902      commitment of neuronal cell to specific neuron type in forebrain                                                         ['Bcl11b']                              
GO:0005923      bicellular tight junction                                                                                                ['Bves']                                
GO:0001837      epithelial to mesenchymal transition                                                                                     ['Nog', 'Lef1']                         
GO:0016874      ligase activity                                                                                                          ['Fars2']                               
R-MMU-1474244   Extracellular matrix organization                                                                                        ['Col26a1']                             
GO:0060716      labyrinthine layer blood vessel development                                                                              ['Junb']                                
GO:0050852      T cell receptor signaling pathway                                                                                        ['Rftn1']                               
GO:0061153      trachea gland development                                                                                                ['Lef1']                                
GO:0006139      nucleobase-containing compound metabolic process                                                                         ['Srbd1']                               
GO:0000287      magnesium ion binding                                                                                                    ['Sik3']                                
GO:0007275      multicellular organism development                                                                                       ['Bves', 'Ebf2', 'Cdh7', 'Dkk2', 'Islr2', 'Nog', 'Mab21l2', 'Dkk3', 'Sox6', 'Npnt', 'Irx3', 'Rorb']
GO:0001822      kidney development                                                                                                       ['Irx3', 'Wfs1']                        
GO:0007224      smoothened signaling pathway                                                                                             ['Nog', 'Sept2']                        
GO:0016887      ATP hydrolysis activity                                                                                                  ['Myo1b']                               
GO:0031696      alpha-2C adrenergic receptor binding                                                                                     ['Adra2a']                              
GO:0030223      neutrophil differentiation                                                                                               ['Lef1']                                
GO:1904315      transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential              ['Gabra4', 'Gabra5']                    
GO:0055003      cardiac myofibril assembly                                                                                               ['Fhod3']                               
R-MMU-400042    Adrenaline,noradrenaline inhibits insulin secretion                                                                      ['Adra2a']                              
GO:0071345      cellular response to cytokine stimulus                                                                                   ['Lef1']                                
GO:0043406      positive regulation of MAP kinase activity                                                                               ['Kitl', 'Adra2a']                      
GO:0003203      endocardial cushion morphogenesis                                                                                        ['Nog']                                 
GO:0045063      T-helper 1 cell differentiation                                                                                          ['Lef1']                                
GO:0035640      exploration behavior                                                                                                     ['Nog']                                 
GO:0062009      secondary palate development                                                                                             ['Lef1']                                
GO:0021778      oligodendrocyte cell fate specification                                                                                  ['Sox6']                                
GO:1990837      sequence-specific double-stranded DNA binding                                                                            ['Barhl1', 'Pou3f1', 'Irx5', 'Junb', 'Fos', 'Irx3', 'Rorb', 'Klf4', 'Lef1', 'Bcl11b', 'Pou3f4']
GO:0008021      synaptic vesicle                                                                                                         ['Sept2']                               
GO:0035914      skeletal muscle cell differentiation                                                                                     ['Fos']                                 
GO:0030246      carbohydrate binding                                                                                                     ['Nptx2']                               
GO:0003735      structural constituent of ribosome                                                                                       ['Srbd1']                               
R-MMU-1483257   Phospholipid metabolism                                                                                                  ['Mgll']                                
R-MMU-109582    Hemostasis                                                                                                               ['Mgll', 'Adra2a', 'Dock10']            
GO:0016740      transferase activity                                                                                                     ['Prmt8', 'Eef2kmt', 'Hecw2', 'Papss1', 'Mgat4c', 'Dpy19l1', 'Sik3']
GO:0007268      chemical synaptic transmission                                                                                           ['Gabra4', 'Gabra5', 'Cacna1h', 'Grm7'] 
GO:0032809      neuronal cell body membrane                                                                                              ['Gabra5']                              
GO:0007346      regulation of mitotic cell cycle                                                                                         ['Ttc28']                               
R-MMU-76009     Platelet Aggregation (Plug Formation)                                                                                    ['Adra2a']                              
GO:0000932      P-body                                                                                                                   ['Syne1']                               
GO:0051051      negative regulation of transport                                                                                         ['Kcnab1', 'Hecw2']                     
GO:0044224      juxtaparanode region of axon                                                                                             ['Kcnab1']                              
GO:0051898      negative regulation of protein kinase B signaling                                                                        ['Klf4']                                
GO:0018216      peptidyl-arginine methylation                                                                                            ['Prmt8']                               
GO:0046985      positive regulation of hemoglobin biosynthetic process                                                                   ['Klf4']                                
GO:0048018      receptor ligand activity                                                                                                 ['Fam19a1']                             
R-MMU-9013423   RAC3 GTPase cycle                                                                                                        ['Dock10']                              
GO:0042098      T cell proliferation                                                                                                     ['Kitl']                                
GO:0032717      negative regulation of interleukin-8 production                                                                          ['Klf4']                                
GO:0030968      endoplasmic reticulum unfolded protein response                                                                          ['Wfs1']                                
GO:0035108      limb morphogenesis                                                                                                       ['Sik3']                                
GO:0007265      Ras protein signal transduction                                                                                          ['Kitl', 'Dok4']                        
GO:0016401      palmitoyl-CoA oxidase activity                                                                                           ['Acadl']                               
GO:0032555      purine ribonucleotide binding                                                                                            ['Bves']                                
GO:0009062      fatty acid catabolic process                                                                                             ['Acadl']                               
GO:0050877      nervous system process                                                                                                   ['Gabra4', 'Gabra5', 'Cacna1h', 'Wfs1', 'Grm7']
GO:2000650      negative regulation of sodium ion transmembrane transporter activity                                                     ['Hecw2']                               
GO:0099536      synaptic signaling                                                                                                       ['Lypd1']                               
GO:0005126      cytokine receptor binding                                                                                                ['Kitl']                                
GO:0005198      structural molecule activity                                                                                             ['Bves']                                
R-MMU-446728    Cell junction organization                                                                                               ['Cdh7']                                
GO:0002457      T cell antigen processing and presentation                                                                               ['Rftn1']                               
R-MMU-73857     RNA Polymerase II Transcription                                                                                          ['Rorb', 'Lef1']                        
GO:0030178      negative regulation of Wnt signaling pathway                                                                             ['Dkk2', 'Dkk3']                        
GO:0032870      cellular response to hormone stimulus                                                                                    ['Adra2a']                              
GO:0005635      nuclear envelope                                                                                                         ['Syne1']                               
GO:1902017      regulation of cilium assembly                                                                                            ['Syne1']                               
GO:0008301      DNA binding, bending                                                                                                     ['Lef1']                                
GO:0043410      positive regulation of MAPK cascade                                                                                      ['Adra2a', 'Dok4']                      
GO:0021861      forebrain radial glial cell differentiation                                                                              ['Lef1']                                
GO:0032526      response to retinoic acid                                                                                                ['Klf4']                                
GO:0042413      carnitine catabolic process                                                                                              ['Acadl']                               
GO:1990023      mitotic spindle midzone                                                                                                  ['Ttc28']                               
GO:0030168      platelet activation                                                                                                      ['Adra2a']                              
GO:0006869      lipid transport                                                                                                          ['Vldlr']                               
GO:0017148      negative regulation of translation                                                                                       ['Wfs1']                                
GO:0046322      negative regulation of fatty acid oxidation                                                                              ['Acadl']                               
GO:0017156      calcium-ion regulated exocytosis                                                                                         ['Cacna1h']                             
R-MMU-4086398   Ca2+ pathway                                                                                                             ['Lef1']                                
GO:0061626      pharyngeal arch artery morphogenesis                                                                                     ['Nog']                                 
GO:0060932      His-Purkinje system cell differentiation                                                                                 ['Irx3']                                
GO:0040010      positive regulation of growth rate                                                                                       ['Rftn1']                               
GO:0009404      toxin metabolic process                                                                                                  ['Pam']                                 
GO:0048813      dendrite morphogenesis                                                                                                   ['Vldlr', 'Btbd3', 'Hecw2']             
GO:0032588      trans-Golgi network membrane                                                                                             ['Myo1b']                               
GO:0030837      negative regulation of actin filament polymerization                                                                     ['Fhod3']                               
GO:0035241      protein-arginine omega-N monomethyltransferase activity                                                                  ['Prmt8']                               
GO:0060271      cilium assembly                                                                                                          ['Sept2']                               
GO:0010033      response to organic substance                                                                                            ['Lypd1', 'Klf4']                       
GO:0072686      mitotic spindle                                                                                                          ['Ttc28', 'Hecw2']                      
GO:0098609      cell-cell adhesion                                                                                                       ['Cdh7']                                
GO:0010467      gene expression                                                                                                          ['Sox6', 'Klf4']                        
GO:0048706      embryonic skeletal system development                                                                                    ['Nog']                                 
GO:0014740      negative regulation of muscle hyperplasia                                                                                ['Klf4']                                
GO:0001676      long-chain fatty acid metabolic process                                                                                  ['Pam']                                 
GO:0070588      calcium ion transmembrane transport                                                                                      ['Cacna1h']                             
R-MMU-392499    Metabolism of proteins                                                                                                   ['Adra2a', 'Cntn3', 'Eef2kmt', 'Lypd1', 'Sp5', 'Wfs1', 'Spon1', 'Mgat4c', 'Thsd7a']
R-MMU-9013149   RAC1 GTPase cycle                                                                                                        ['Dock10']                              
GO:0045636      positive regulation of melanocyte differentiation                                                                        ['Kitl']                                
GO:0033153      T cell receptor V(D)J recombination                                                                                      ['Lef1', 'Bcl11b']                      
GO:2000311      regulation of AMPA receptor activity                                                                                     ['Prrt1']                               
GO:0003091      renal water homeostasis                                                                                                  ['Wfs1']                                
GO:0006382      adenosine to inosine editing                                                                                             ['Adarb1']                              
GO:0003774      cytoskeletal motor activity                                                                                              ['Myo1b']                               
R-MMU-418990    Adherens junctions interactions                                                                                          ['Cdh7']                                
GO:0097110      scaffold protein binding                                                                                                 ['Cacna1h']                             
GO:0019898      extrinsic component of membrane                                                                                          ['Mgll', 'Gfra1']                       
GO:0051117      ATPase binding                                                                                                           ['Wfs1']                                
GO:0071882      phospholipase C-activating adrenergic receptor signaling pathway                                                         ['Adra2a']                              
GO:0008285      negative regulation of cell population proliferation                                                                     ['Klf4', 'Bcl11b', 'Dusp1', 'Adarb1', 'Ptprz1']
GO:0005201      extracellular matrix structural constituent                                                                              ['Hmcn1', 'Npnt', 'Spon1']              
R-MMU-156584    Cytosolic sulfonation of small molecules                                                                                 ['Papss1']                              
GO:0019899      enzyme binding                                                                                                           ['Prmt8', 'Syne1']                      
GO:0008360      regulation of cell shape                                                                                                 ['Bves']                                
GO:0060170      ciliary membrane                                                                                                         ['Sept2']                               
GO:0005802      trans-Golgi network                                                                                                      ['Pam']                                 
GO:0048679      regulation of axon regeneration                                                                                          ['Klf4']                                
R-MMU-9006931   Signaling by Nuclear Receptors                                                                                           ['Fos']                                 
GO:0048714      positive regulation of oligodendrocyte differentiation                                                                   ['Ptprz1']                              
GO:0001764      neuron migration                                                                                                         ['Barhl1']                              
GO:0033631      cell-cell adhesion mediated by integrin                                                                                  ['Npnt']                                
GO:0034115      negative regulation of heterotypic cell-cell adhesion                                                                    ['Klf4']                                
GO:0060412      ventricular septum morphogenesis                                                                                         ['Nog']                                 
R-MMU-5632684   Hedgehog 'on' state                                                                                                      ['Hhip']                                
GO:0031996      thioesterase binding                                                                                                     ['Adra2a']                              
GO:0034614      cellular response to reactive oxygen species                                                                             ['Fos']                                 
GO:0033555      multicellular organismal response to stress                                                                              ['Grm7']                                
GO:0003682      chromatin binding                                                                                                        ['Ebf2', 'Fos', 'Lef1']                 
GO:0007498      mesoderm development                                                                                                     ['Irx3']                                
GO:0008543      fibroblast growth factor receptor signaling pathway                                                                      ['Nog']                                 
GO:0030833      regulation of actin filament polymerization                                                                              ['Fam49a']                              
GO:0030552      cAMP binding                                                                                                             ['Bves']                                
GO:0003382      epithelial cell morphogenesis                                                                                            ['Bcl11b']                              
GO:0045666      positive regulation of neuron differentiation                                                                            ['Irx3']                                
GO:0004826      phenylalanine-tRNA ligase activity                                                                                       ['Fars2']                               
R-MMU-1483206   Glycerophospholipid biosynthesis                                                                                         ['Mgll']                                
GO:0002377      immunoglobulin production                                                                                                ['Itm2a']                               
R-MMU-448424    Interleukin-17 signaling                                                                                                 ['Fos']                                 
R-MMU-937061    TRIF(TICAM1)-mediated TLR4 signaling                                                                                     ['Fos']                                 
GO:0001655      urogenital system development                                                                                            ['Nog']                                 
R-MMU-5683826   Surfactant metabolism                                                                                                    ['Adra2a', 'Sp5']                       
R-MMU-597592    Post-translational protein modification                                                                                  ['Cntn3', 'Eef2kmt', 'Lypd1', 'Wfs1', 'Spon1', 'Mgat4c', 'Thsd7a']
GO:0018406      protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan                                                        ['Dpy19l1']                             
GO:0042470      melanosome                                                                                                               ['Mfsd12']                              
GO:0008502      melatonin receptor activity                                                                                              ['Rorb']                                
GO:0050811      GABA receptor binding                                                                                                    ['Gabra5']                              
GO:0030510      regulation of BMP signaling pathway                                                                                      ['Nog']                                 
R-MMU-1852241   Organelle biogenesis and maintenance                                                                                     ['Sept2']                               
GO:0018032      protein amidation                                                                                                        ['Pam']                                 
GO:0051726      regulation of cell cycle                                                                                                 ['Junb', 'Wfs1', 'Adarb1']              
R-MMU-168256    Immune System                                                                                                            ['Rap1gap2', 'Fos', 'Hecw2', 'Ptprz1']  
GO:0045843      negative regulation of striated muscle tissue development                                                                ['Lef1']                                
GO:0001502      cartilage condensation                                                                                                   ['Sox6']                                
GO:0060997      dendritic spine morphogenesis                                                                                            ['Dock10']                              
GO:0048646      anatomical structure formation involved in morphogenesis                                                                 ['Nog']                                 
GO:0019838      growth factor binding                                                                                                    ['Dusp1']                               
GO:0061629      RNA polymerase II-specific DNA-binding transcription factor binding                                                      ['Fos', 'Klf4']                         
GO:2000124      regulation of endocannabinoid signaling pathway                                                                          ['Mgll']                                
GO:0003165      Purkinje myocyte development                                                                                             ['Irx3']                                
GO:0035014      phosphatidylinositol 3-kinase regulator activity                                                                         ['Klf4']                                
GO:1902259      regulation of delayed rectifier potassium channel activity                                                               ['Kcnab1']                              
GO:0046632      alpha-beta T cell differentiation                                                                                        ['Lef1', 'Bcl11b']                      
GO:0004935      adrenergic receptor activity                                                                                             ['Adra2a']                              
GO:0060078      regulation of postsynaptic membrane potential                                                                            ['Gabra4', 'Gabra5']                    
GO:1902430      negative regulation of amyloid-beta formation                                                                            ['Spon1']                               
GO:0007565      female pregnancy                                                                                                         ['Adra2a']                              
R-MMU-163685    Integration of energy metabolism                                                                                         ['Adra2a']                              
R-MMU-112316    Neuronal System                                                                                                          ['Gabra4', 'Kcnab1', 'Gabra5']          
GO:0050660      flavin adenine dinucleotide binding                                                                                      ['Acadl']                               
GO:0060044      negative regulation of cardiac muscle cell proliferation                                                                 ['Nog']                                 
GO:0005874      microtubule                                                                                                              ['Mtus2']                               
GO:0098797      plasma membrane protein complex                                                                                          ['Cdh7', 'Gfra1', 'Kcnab1', 'Cacna1h']  
GO:0042995      cell projection                                                                                                          ['Kitl', 'Kctd12', 'Dock10', 'Sept2', 'Thsd7a']
GO:0000776      kinetochore                                                                                                              ['Sept2']                               
GO:0048863      stem cell differentiation                                                                                                ['Nog']                                 
GO:0030036      actin cytoskeleton organization                                                                                          ['Hmcn1']                               
GO:2000279      negative regulation of DNA biosynthetic process                                                                          ['Dusp1']                               
GO:0001843      neural tube closure                                                                                                      ['Nog']                                 
GO:0051966      regulation of synaptic transmission, glutamatergic                                                                       ['Grm7']                                
GO:0030234      enzyme regulator activity                                                                                                ['Sept2']                               
GO:0001217      DNA-binding transcription repressor activity                                                                             ['Sox6']                                
GO:0042391      regulation of membrane potential                                                                                         ['Bves', 'Gabra4', 'Gabra5', 'Cacna1h'] 
GO:0009653      anatomical structure morphogenesis                                                                                       ['Gfra1']                               
GO:0033572      transferrin transport                                                                                                    ['Myo1b']                               
GO:0001706      endoderm formation                                                                                                       ['Nog', 'Dusp1']                        
GO:0044242      cellular lipid catabolic process                                                                                         ['Acadl']                               
GO:0050767      regulation of neurogenesis                                                                                               ['Lef1']                                
GO:0140416      transcription regulator inhibitor activity                                                                               ['Lef1']                                
GO:0016310      phosphorylation                                                                                                          ['Papss1', 'Sik3']                      
GO:1904798      positive regulation of core promoter binding                                                                             ['Klf4']                                
GO:0042100      B cell proliferation                                                                                                     ['Lef1']                                
GO:0043069      negative regulation of programmed cell death                                                                             ['Wfs1']                                
R-MMU-9013404   RAC2 GTPase cycle                                                                                                        ['Dock10']                              
R-MMU-416476    G alpha (q) signalling events                                                                                            ['Mgll']                                
GO:0032696      negative regulation of interleukin-13 production                                                                         ['Lef1']                                
GO:0001707      mesoderm formation                                                                                                       ['Nog', 'Dusp1']                        
GO:0006397      mRNA processing                                                                                                          ['Adarb1']                              
GO:0003995      acyl-CoA dehydrogenase activity                                                                                          ['Acadl']                               
GO:0098960      postsynaptic neurotransmitter receptor activity                                                                          ['Gabra4', 'Gabra5']                    
R-MMU-77289     Mitochondrial Fatty Acid Beta-Oxidation                                                                                  ['Acadl']                               
GO:0007613      memory                                                                                                                   ['Nog', 'Grm7']                         
GO:0034361      very-low-density lipoprotein particle                                                                                    ['Vldlr']                               
GO:0050321      tau-protein kinase activity                                                                                              ['Sik3']                                
GO:0000791      euchromatin                                                                                                              ['Klf4']                                
GO:0045927      positive regulation of growth                                                                                            ['Wfs1']                                
GO:0005515      protein binding                                                                                                          ['Hhip', 'Kitl', 'Bves', 'Adra2a', 'Rap1gap2', 'Ebf2', 'Islr2', 'Col26a1', 'Kcnab1', 'Sox6', 'Kctd12', 'Junb', 'Lypd1', 'Fos', 'Rorb', 'Vldlr', 'Klf4', 'Lef1', 'Bcl11b', 'Gabra5', 'Cacna1h', 'Dok4', 'Dock10', 'Spon1', 'Sept2', 'Sik3', 'Syne1', 'Ptprz1']
GO:0043407      negative regulation of MAP kinase activity                                                                               ['Dusp1']                               
GO:0045595      regulation of cell differentiation                                                                                       ['Klf4']                                
GO:0005829      cytosol                                                                                                                  ['Mgll', 'Rap1gap2', 'Kcnab1', 'Klf4', 'Gabra5', 'Dock10', 'Btbd3', 'Pam', 'Papss1', 'Adarb1']
GO:0008542      visual learning                                                                                                          ['Nog']                                 
GO:0035976      transcription factor AP-1 complex                                                                                        ['Junb', 'Fos']                         
GO:1905006      negative regulation of epithelial to mesenchymal transition involved in endocardial cushion formation                    ['Nog']                                 
GO:0032153      cell division site                                                                                                       ['Sept2']                               
GO:0090630      activation of GTPase activity                                                                                            ['Rap1gap2']                            
GO:0070593      dendrite self-avoidance                                                                                                  ['Dscaml1']                             
GO:0005912      adherens junction                                                                                                        ['Cdh7', 'Hmcn1', 'Ajap1']              
GO:0070244      negative regulation of thymocyte apoptotic process                                                                       ['Bcl11b']                              
GO:0010718      positive regulation of epithelial to mesenchymal transition                                                              ['Lef1']                                
GO:0005520      insulin-like growth factor binding                                                                                       ['Igfbpl1']                             
GO:0006432      phenylalanyl-tRNA aminoacylation                                                                                         ['Fars2']                               
GO:0005546      phosphatidylinositol-4,5-bisphosphate binding                                                                            ['Myo1b']                               
GO:0070231      T cell apoptotic process                                                                                                 ['Bcl11b']                              
R-MMU-201556    Signaling by ALK                                                                                                         ['Ptprz1']                              
GO:1903532      positive regulation of secretion by cell                                                                                 ['Cacna1h']                             
GO:1905584      outer hair cell apoptotic process                                                                                        ['Barhl1']                              
GO:0016301      kinase activity                                                                                                          ['Papss1', 'Sik3']                      
GO:0016715      oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen ['Pam']                                 
GO:0016525      negative regulation of angiogenesis                                                                                      ['Hhip', 'Klf4']                        
GO:0098892      extrinsic component of postsynaptic specialization membrane                                                              ['Nptx2']                               
GO:0016323      basolateral plasma membrane                                                                                              ['Ajap1']                               
GO:0017157      regulation of exocytosis                                                                                                 ['Cacna1h', 'Sept2']                    
GO:0010629      negative regulation of gene expression                                                                                   ['Nog', 'Klf4']                         
GO:0021953      central nervous system neuron differentiation                                                                            ['Bcl11b']                              
GO:0008013      beta-catenin binding                                                                                                     ['Klf4', 'Lef1', 'Ajap1']               
GO:1902711      GABA-A receptor complex                                                                                                  ['Gabra4', 'Gabra5']                    
GO:0070445      regulation of oligodendrocyte progenitor proliferation                                                                   ['Ptprz1']                              
GO:0097531      mast cell migration                                                                                                      ['Kitl']                                
GO:0001654      eye development                                                                                                          ['Mab21l2']                             
GO:0005891      voltage-gated calcium channel complex                                                                                    ['Cacna1h']                             
GO:0016020      membrane                                                                                                                 ['Barhl1', 'Hhip', 'Kitl', 'Bves', 'Mgll', 'Adra2a', 'Dscaml1', 'Itm2a', 'Cdh7', 'Islr2', 'Rftn1', 'Irx5', 'Cntn3', 'Gfra1', 'Prmt8', 'Gabra4', 'Kcnab1', 'Mtus2', 'Sox6', 'Npnt', 'Kctd12', 'Lypd1', 'Fos', 'Irx3', 'Rorb', 'Vldlr', 'Lef1', 'Bcl11b', 'Gabra5', 'Cacna1h', 'Wfs1', 'Mfsd12', 'Dusp1', 'Sept2', 'Dcbld1', 'Prrt1', 'Pam', 'Mgat4c', 'Ajap1', 'Grm7', 'Dpy19l1', 'Adarb1', 'Fam49a', 'Syne1', 'Zfp653', 'Thsd7a', 'Ptprz1']
GO:0045596      negative regulation of cell differentiation                                                                              ['Nog']                                 
GO:0060973      cell migration involved in heart development                                                                             ['Bves']                                
GO:0032469      endoplasmic reticulum calcium ion homeostasis                                                                            ['Wfs1']                                
GO:0070085      glycosylation                                                                                                            ['Grm7']                                
GO:0009791      post-embryonic development                                                                                               ['Sox6', 'Bcl11b']                      
